timestamp,memory_usage_gb,unit
2024-04-03 14:51:13,11.098,GB
2024-04-03 14:51:14,11.283,GB
2024-04-03 14:51:16,11.473,GB
2024-04-03 14:51:17,11.654,GB
2024-04-03 14:51:19,11.822,GB
2024-04-03 14:51:20,12.004,GB
2024-04-03 14:51:22,12.195,GB
2024-04-03 14:51:24,12.372,GB
2024-04-03 14:51:25,12.545,GB
2024-04-03 14:51:27,12.731,GB
2024-04-03 14:51:28,12.889,GB
2024-04-03 14:51:30,13.0,GB
2024-04-03 14:51:32,12.752,GB
2024-04-03 14:51:34,12.413,GB
2024-04-03 14:51:35,11.752,GB
2024-04-03 14:51:36,11.01,GB
2024-04-03 14:51:38,10.835,GB
2024-04-03 14:51:40,10.93,GB
2024-04-03 14:51:42,11.045,GB
2024-04-03 14:51:43,11.182,GB
2024-04-03 14:51:45,11.329,GB
2024-04-03 14:51:46,11.417,GB
2024-04-03 14:51:48,11.554,GB
2024-04-03 14:51:49,11.683,GB
2024-04-03 14:51:51,11.82,GB
2024-04-03 14:51:52,11.961,GB
2024-04-03 14:51:54,12.111,GB
2024-04-03 14:51:55,12.208,GB
2024-04-03 14:51:57,12.336,GB
2024-04-03 14:51:58,12.448,GB
2024-04-03 14:52:00,12.58,GB
2024-04-03 14:52:01,12.71,GB
2024-04-03 14:52:03,12.835,GB
2024-04-03 14:52:04,12.829,GB
2024-04-03 14:52:06,12.947,GB
2024-04-03 14:52:07,13.06,GB
2024-04-03 14:52:09,12.948,GB
2024-04-03 14:52:10,12.982,GB
2024-04-03 14:52:12,12.67,GB
2024-04-03 14:52:13,12.799,GB
2024-04-03 14:52:15,12.715,GB
2024-04-03 14:52:16,12.793,GB
2024-04-03 14:52:17,12.734,GB
2024-04-03 14:52:19,12.73,GB
2024-04-03 14:52:20,12.775,GB
2024-04-03 14:52:21,12.812,GB
2024-04-03 14:52:23,12.845,GB
2024-04-03 14:52:24,12.864,GB
2024-04-03 14:52:26,12.835,GB
2024-04-03 14:52:27,12.81,GB
2024-04-03 14:52:28,12.853,GB
2024-04-03 14:52:30,12.891,GB
2024-04-03 14:52:31,12.812,GB
2024-04-03 14:52:32,12.85,GB
2024-04-03 14:52:34,12.893,GB
2024-04-03 14:52:35,12.955,GB
2024-04-03 14:52:36,13.023,GB
2024-04-03 14:52:38,13.082,GB
2024-04-03 14:52:39,13.141,GB
2024-04-03 14:52:40,13.164,GB
2024-04-03 14:52:42,12.936,GB
2024-04-03 14:52:43,13.02,GB
2024-04-03 14:52:45,12.761,GB
2024-04-03 14:52:46,12.83,GB
2024-04-03 14:52:47,12.858,GB
2024-04-03 14:52:49,12.9,GB
2024-04-03 14:52:50,12.844,GB
2024-04-03 14:52:52,12.691,GB
2024-04-03 14:52:53,12.687,GB
2024-04-03 14:52:54,12.766,GB
2024-04-03 14:52:56,12.847,GB
2024-04-03 14:52:57,12.949,GB
2024-04-03 14:52:58,13.027,GB
2024-04-03 14:53:00,13.111,GB
