timestamp,memory_usage_gb,unit
2024-04-02 11:02:14,5.084,GB
2024-04-02 11:02:15,5.104,GB
2024-04-02 11:02:16,5.124,GB
2024-04-02 11:02:17,5.144,GB
2024-04-02 11:02:18,5.17,GB
2024-04-02 11:02:19,5.191,GB
2024-04-02 11:02:20,5.213,GB
2024-04-02 11:02:21,5.248,GB
2024-04-02 11:02:22,5.285,GB
2024-04-02 11:02:23,5.321,GB
2024-04-02 11:02:24,5.359,GB
2024-04-02 11:02:26,5.396,GB
2024-04-02 11:02:27,5.435,GB
2024-04-02 11:02:28,5.473,GB
2024-04-02 11:02:29,5.51,GB
2024-04-02 11:02:30,5.547,GB
2024-04-02 11:02:31,5.582,GB
2024-04-02 11:02:32,5.62,GB
2024-04-02 11:02:33,5.655,GB
2024-04-02 11:02:34,5.729,GB
2024-04-02 11:02:35,5.758,GB
2024-04-02 11:02:36,5.774,GB
2024-04-02 11:02:38,5.824,GB
2024-04-02 11:02:39,5.86,GB
2024-04-02 11:02:40,5.867,GB
2024-04-02 11:02:41,5.915,GB
2024-04-02 11:02:42,5.949,GB
2024-04-02 11:02:43,5.968,GB
2024-04-02 11:02:44,5.997,GB
2024-04-02 11:02:45,6.001,GB
2024-04-02 11:02:46,6.002,GB
2024-04-02 11:02:47,6.014,GB
2024-04-02 11:02:48,6.027,GB
2024-04-02 11:02:49,6.027,GB
2024-04-02 11:02:50,6.027,GB
2024-04-02 11:02:52,6.027,GB
2024-04-02 11:02:53,6.027,GB
2024-04-02 11:02:54,6.028,GB
2024-04-02 11:02:55,6.041,GB
2024-04-02 11:02:56,6.063,GB
2024-04-02 11:02:57,6.085,GB
2024-04-02 11:02:58,6.177,GB
2024-04-02 11:02:59,6.242,GB
2024-04-02 11:03:00,6.269,GB
2024-04-02 11:03:01,6.365,GB
2024-04-02 11:03:02,6.447,GB
2024-04-02 11:03:03,6.479,GB
2024-04-02 11:03:04,6.479,GB
2024-04-02 11:03:05,6.465,GB
2024-04-02 11:03:07,6.459,GB
2024-04-02 11:03:08,6.459,GB
2024-04-02 11:03:09,6.459,GB
2024-04-02 11:03:10,6.459,GB
2024-04-02 11:03:11,6.459,GB
2024-04-02 11:03:12,6.529,GB
2024-04-02 11:03:13,6.625,GB
2024-04-02 11:03:14,6.648,GB
2024-04-02 11:03:15,6.699,GB
2024-04-02 11:03:16,6.763,GB
2024-04-02 11:03:17,6.799,GB
2024-04-02 11:03:19,6.82,GB
2024-04-02 11:03:20,6.809,GB
2024-04-02 11:03:21,6.774,GB
2024-04-02 11:03:22,6.776,GB
2024-04-02 11:03:23,6.78,GB
2024-04-02 11:03:24,6.769,GB
2024-04-02 11:03:25,6.77,GB
2024-04-02 11:03:26,6.77,GB
2024-04-02 11:03:27,6.77,GB
2024-04-02 11:03:28,6.77,GB
2024-04-02 11:03:29,6.78,GB
2024-04-02 11:03:31,6.813,GB
2024-04-02 11:03:32,6.852,GB
2024-04-02 11:03:33,6.892,GB
2024-04-02 11:03:34,6.935,GB
2024-04-02 11:03:35,6.978,GB
2024-04-02 11:03:36,7.018,GB
2024-04-02 11:03:37,7.06,GB
2024-04-02 11:03:38,7.103,GB
2024-04-02 11:03:39,7.145,GB
2024-04-02 11:03:40,7.183,GB
2024-04-02 11:03:41,7.219,GB
2024-04-02 11:03:42,7.258,GB
2024-04-02 11:03:44,7.294,GB
2024-04-02 11:03:45,7.348,GB
2024-04-02 11:03:46,7.485,GB
2024-04-02 11:03:47,7.5,GB
2024-04-02 11:03:48,7.498,GB
2024-04-02 11:03:49,7.503,GB
2024-04-02 11:03:50,7.313,GB
2024-04-02 11:03:51,7.247,GB
2024-04-02 11:03:52,7.225,GB
2024-04-02 11:03:53,7.26,GB
2024-04-02 11:03:54,7.37,GB
2024-04-02 11:03:56,7.507,GB
2024-04-02 11:03:57,7.802,GB
2024-04-02 11:03:58,7.99,GB
2024-04-02 11:03:59,8.103,GB
2024-04-02 11:04:00,8.183,GB
2024-04-02 11:04:01,8.267,GB
2024-04-02 11:04:02,8.336,GB
2024-04-02 11:04:03,8.353,GB
2024-04-02 11:04:04,8.369,GB
2024-04-02 11:04:05,8.386,GB
2024-04-02 11:04:06,8.402,GB
2024-04-02 11:04:07,8.419,GB
2024-04-02 11:04:09,8.435,GB
2024-04-02 11:04:10,8.381,GB
2024-04-02 11:04:11,8.103,GB
2024-04-02 11:04:12,8.037,GB
2024-04-02 11:04:13,7.977,GB
2024-04-02 11:04:14,7.906,GB
2024-04-02 11:04:15,7.8,GB
2024-04-02 11:04:16,7.8,GB
2024-04-02 11:04:17,7.801,GB
2024-04-02 11:04:18,7.801,GB
2024-04-02 11:04:19,7.801,GB
2024-04-02 11:04:20,7.801,GB
2024-04-02 11:04:22,7.855,GB
2024-04-02 11:04:23,7.892,GB
2024-04-02 11:04:24,7.895,GB
2024-04-02 11:04:25,7.932,GB
2024-04-02 11:04:26,7.954,GB
2024-04-02 11:04:27,7.967,GB
2024-04-02 11:04:28,8.046,GB
2024-04-02 11:04:29,8.219,GB
2024-04-02 11:04:30,8.422,GB
2024-04-02 11:04:31,8.646,GB
2024-04-02 11:04:32,8.926,GB
2024-04-02 11:04:34,9.254,GB
2024-04-02 11:04:35,9.577,GB
2024-04-02 11:04:36,9.903,GB
2024-04-02 11:04:37,10.228,GB
2024-04-02 11:04:38,10.553,GB
2024-04-02 11:04:39,10.877,GB
2024-04-02 11:04:40,11.204,GB
2024-04-02 11:04:41,11.523,GB
2024-04-02 11:04:42,11.854,GB
2024-04-02 11:04:43,12.193,GB
2024-04-02 11:04:44,12.537,GB
2024-04-02 11:04:46,12.876,GB
2024-04-02 11:04:47,13.215,GB
2024-04-02 11:04:48,13.557,GB
2024-04-02 11:04:49,13.899,GB
2024-04-02 11:04:50,14.237,GB
2024-04-02 11:04:51,14.561,GB
2024-04-02 11:04:52,14.886,GB
2024-04-02 11:04:53,15.195,GB
2024-04-02 11:04:54,15.514,GB
2024-04-02 11:04:55,15.839,GB
2024-04-02 11:04:56,16.182,GB
2024-04-02 11:04:57,16.505,GB
2024-04-02 11:04:59,16.816,GB
2024-04-02 11:05:00,17.151,GB
2024-04-02 11:05:01,17.482,GB
2024-04-02 11:05:02,17.807,GB
2024-04-02 11:05:03,18.136,GB
2024-04-02 11:05:04,18.469,GB
2024-04-02 11:05:05,18.778,GB
2024-04-02 11:05:06,19.087,GB
2024-04-02 11:05:07,19.424,GB
2024-04-02 11:05:08,19.765,GB
2024-04-02 11:05:09,20.095,GB
2024-04-02 11:05:11,20.413,GB
2024-04-02 11:05:12,20.738,GB
2024-04-02 11:05:13,21.075,GB
2024-04-02 11:05:14,21.407,GB
2024-04-02 11:05:15,21.74,GB
2024-04-02 11:05:16,22.073,GB
2024-04-02 11:05:17,22.416,GB
2024-04-02 11:05:18,22.73,GB
2024-04-02 11:05:19,23.056,GB
2024-04-02 11:05:20,23.381,GB
2024-04-02 11:05:21,23.71,GB
2024-04-02 11:05:22,24.033,GB
2024-04-02 11:05:24,24.36,GB
2024-04-02 11:05:25,24.685,GB
2024-04-02 11:05:26,25.01,GB
2024-04-02 11:05:27,25.332,GB
2024-04-02 11:05:28,25.611,GB
2024-04-02 11:05:29,25.882,GB
2024-04-02 11:05:30,26.141,GB
2024-04-02 11:05:31,26.444,GB
2024-04-02 11:05:32,26.73,GB
2024-04-02 11:05:33,26.985,GB
2024-04-02 11:05:34,27.249,GB
2024-04-02 11:05:36,27.522,GB
2024-04-02 11:05:37,27.75,GB
2024-04-02 11:05:38,28.019,GB
2024-04-02 11:05:39,28.268,GB
2024-04-02 11:05:40,28.537,GB
2024-04-02 11:05:41,28.816,GB
2024-04-02 11:05:42,29.094,GB
2024-04-02 11:05:43,29.397,GB
2024-04-02 11:05:44,29.618,GB
2024-04-02 11:05:45,29.819,GB
2024-04-02 11:05:46,30.029,GB
2024-04-02 11:05:47,30.266,GB
2024-04-02 11:05:49,30.5,GB
2024-04-02 11:05:50,30.733,GB
2024-04-02 11:05:51,30.933,GB
2024-04-02 11:05:52,31.157,GB
2024-04-02 11:05:53,31.406,GB
2024-04-02 11:05:54,31.683,GB
2024-04-02 11:05:55,31.947,GB
2024-04-02 11:05:56,32.284,GB
2024-04-02 11:05:57,32.528,GB
2024-04-02 11:05:58,32.696,GB
2024-04-02 11:05:59,32.847,GB
2024-04-02 11:06:00,33.014,GB
2024-04-02 11:06:02,33.14,GB
2024-04-02 11:06:03,33.308,GB
2024-04-02 11:06:04,33.441,GB
2024-04-02 11:06:05,33.553,GB
2024-04-02 11:06:06,33.662,GB
2024-04-02 11:06:07,33.821,GB
2024-04-02 11:06:08,33.93,GB
2024-04-02 11:06:09,34.039,GB
2024-04-02 11:06:10,34.013,GB
2024-04-02 11:06:11,33.971,GB
2024-04-02 11:06:12,34.008,GB
2024-04-02 11:06:14,34.036,GB
2024-04-02 11:06:15,34.067,GB
2024-04-02 11:06:16,34.133,GB
2024-04-02 11:06:17,34.229,GB
2024-04-02 11:06:18,34.369,GB
2024-04-02 11:06:19,34.532,GB
2024-04-02 11:06:20,34.668,GB
2024-04-02 11:06:21,34.884,GB
2024-04-02 11:06:22,35.067,GB
2024-04-02 11:06:23,35.104,GB
2024-04-02 11:06:24,35.229,GB
2024-04-02 11:06:25,35.395,GB
2024-04-02 11:06:27,35.533,GB
2024-04-02 11:06:28,35.654,GB
2024-04-02 11:06:29,35.767,GB
2024-04-02 11:06:30,35.884,GB
2024-04-02 11:06:31,36.081,GB
2024-04-02 11:06:32,36.309,GB
2024-04-02 11:06:33,36.54,GB
2024-04-02 11:06:34,36.691,GB
2024-04-02 11:06:35,36.833,GB
2024-04-02 11:06:36,36.839,GB
2024-04-02 11:06:37,36.933,GB
2024-04-02 11:06:39,36.965,GB
2024-04-02 11:06:40,36.96,GB
2024-04-02 11:06:41,37.055,GB
2024-04-02 11:06:42,37.154,GB
2024-04-02 11:06:43,37.185,GB
2024-04-02 11:06:44,37.271,GB
2024-04-02 11:06:45,37.389,GB
2024-04-02 11:06:46,37.375,GB
2024-04-02 11:06:47,37.405,GB
2024-04-02 11:06:48,37.62,GB
2024-04-02 11:06:49,37.754,GB
2024-04-02 11:06:50,37.777,GB
2024-04-02 11:06:52,37.875,GB
2024-04-02 11:06:53,38.005,GB
2024-04-02 11:06:54,38.17,GB
2024-04-02 11:06:55,38.343,GB
2024-04-02 11:06:56,38.512,GB
2024-04-02 11:06:57,38.67,GB
2024-04-02 11:06:58,38.833,GB
2024-04-02 11:06:59,39.004,GB
2024-04-02 11:07:00,39.175,GB
2024-04-02 11:07:01,39.346,GB
2024-04-02 11:07:02,39.384,GB
2024-04-02 11:07:04,39.551,GB
2024-04-02 11:07:05,39.721,GB
2024-04-02 11:07:06,39.891,GB
2024-04-02 11:07:07,40.058,GB
2024-04-02 11:07:08,40.229,GB
2024-04-02 11:07:09,40.427,GB
2024-04-02 11:07:10,40.627,GB
2024-04-02 11:07:11,40.82,GB
2024-04-02 11:07:12,41.019,GB
2024-04-02 11:07:13,41.232,GB
2024-04-02 11:07:14,41.444,GB
2024-04-02 11:07:15,41.659,GB
2024-04-02 11:07:17,41.868,GB
2024-04-02 11:07:18,42.077,GB
2024-04-02 11:07:19,42.285,GB
2024-04-02 11:07:20,42.481,GB
2024-04-02 11:07:21,42.678,GB
2024-04-02 11:07:22,42.89,GB
2024-04-02 11:07:23,43.096,GB
2024-04-02 11:07:24,43.191,GB
2024-04-02 11:07:25,43.255,GB
2024-04-02 11:07:26,43.372,GB
2024-04-02 11:07:27,43.384,GB
2024-04-02 11:07:28,43.468,GB
2024-04-02 11:07:30,43.549,GB
2024-04-02 11:07:31,43.511,GB
2024-04-02 11:07:32,43.553,GB
2024-04-02 11:07:33,43.604,GB
2024-04-02 11:07:34,43.657,GB
2024-04-02 11:07:35,43.7,GB
2024-04-02 11:07:36,43.753,GB
2024-04-02 11:07:37,43.676,GB
2024-04-02 11:07:38,43.69,GB
2024-04-02 11:07:39,43.698,GB
2024-04-02 11:07:40,43.711,GB
2024-04-02 11:07:42,43.7,GB
2024-04-02 11:07:43,43.714,GB
2024-04-02 11:07:44,43.727,GB
2024-04-02 11:07:45,43.723,GB
2024-04-02 11:07:46,43.732,GB
2024-04-02 11:07:47,43.729,GB
2024-04-02 11:07:48,43.751,GB
2024-04-02 11:07:49,43.771,GB
2024-04-02 11:07:50,43.794,GB
2024-04-02 11:07:51,43.803,GB
2024-04-02 11:07:52,43.832,GB
2024-04-02 11:07:53,43.875,GB
2024-04-02 11:07:55,43.931,GB
2024-04-02 11:07:56,43.973,GB
2024-04-02 11:07:57,44.026,GB
2024-04-02 11:07:58,44.066,GB
2024-04-02 11:07:59,44.099,GB
2024-04-02 11:08:00,44.124,GB
2024-04-02 11:08:01,44.132,GB
2024-04-02 11:08:02,44.14,GB
2024-04-02 11:08:03,44.148,GB
2024-04-02 11:08:04,44.158,GB
2024-04-02 11:08:05,44.168,GB
2024-04-02 11:08:06,44.109,GB
2024-04-02 11:08:08,44.116,GB
2024-04-02 11:08:09,44.122,GB
2024-04-02 11:08:10,44.048,GB
2024-04-02 11:08:11,43.973,GB
2024-04-02 11:08:12,43.977,GB
2024-04-02 11:08:13,43.981,GB
2024-04-02 11:08:14,43.896,GB
2024-04-02 11:08:15,43.896,GB
2024-04-02 11:08:16,43.896,GB
2024-04-02 11:08:17,43.896,GB
2024-04-02 11:08:18,43.896,GB
2024-04-02 11:08:19,43.896,GB
2024-04-02 11:08:21,43.764,GB
2024-04-02 11:08:22,43.79,GB
2024-04-02 11:08:23,43.816,GB
2024-04-02 11:08:24,43.849,GB
2024-04-02 11:08:25,43.863,GB
2024-04-02 11:08:26,43.867,GB
2024-04-02 11:08:27,43.869,GB
2024-04-02 11:08:28,43.871,GB
2024-04-02 11:08:29,43.874,GB
2024-04-02 11:08:30,43.885,GB
2024-04-02 11:08:31,43.889,GB
2024-04-02 11:08:32,43.894,GB
2024-04-02 11:08:34,43.916,GB
2024-04-02 11:08:35,43.959,GB
2024-04-02 11:08:36,44.007,GB
2024-04-02 11:08:37,44.061,GB
2024-04-02 11:08:38,44.116,GB
2024-04-02 11:08:39,44.066,GB
2024-04-02 11:08:40,44.001,GB
2024-04-02 11:08:41,44.01,GB
2024-04-02 11:08:42,44.03,GB
2024-04-02 11:08:43,44.065,GB
2024-04-02 11:08:44,44.032,GB
2024-04-02 11:08:45,44.053,GB
2024-04-02 11:08:47,44.057,GB
2024-04-02 11:08:48,44.061,GB
2024-04-02 11:08:49,44.065,GB
2024-04-02 11:08:50,44.05,GB
2024-04-02 11:08:51,44.052,GB
2024-04-02 11:08:52,44.054,GB
2024-04-02 11:08:53,44.065,GB
2024-04-02 11:08:54,44.098,GB
2024-04-02 11:08:55,44.121,GB
2024-04-02 11:08:56,44.141,GB
2024-04-02 11:08:57,44.167,GB
2024-04-02 11:08:58,44.206,GB
2024-04-02 11:09:00,44.154,GB
2024-04-02 11:09:01,44.181,GB
2024-04-02 11:09:02,44.193,GB
2024-04-02 11:09:03,44.198,GB
2024-04-02 11:09:04,44.202,GB
2024-04-02 11:09:05,44.205,GB
2024-04-02 11:09:06,44.209,GB
2024-04-02 11:09:07,44.213,GB
2024-04-02 11:09:08,44.217,GB
2024-04-02 11:09:09,44.222,GB
2024-04-02 11:09:10,44.227,GB
2024-04-02 11:09:11,44.192,GB
2024-04-02 11:09:13,44.116,GB
2024-04-02 11:09:14,44.119,GB
2024-04-02 11:09:15,44.122,GB
2024-04-02 11:09:16,44.042,GB
2024-04-02 11:09:17,43.977,GB
2024-04-02 11:09:18,43.977,GB
2024-04-02 11:09:19,43.582,GB
2024-04-02 11:09:20,43.512,GB
2024-04-02 11:09:21,43.512,GB
2024-04-02 11:09:22,43.514,GB
2024-04-02 11:09:23,43.521,GB
2024-04-02 11:09:25,43.523,GB
2024-04-02 11:09:26,43.525,GB
2024-04-02 11:09:27,43.523,GB
2024-04-02 11:09:28,43.524,GB
2024-04-02 11:09:29,43.524,GB
2024-04-02 11:09:30,43.524,GB
2024-04-02 11:09:31,43.524,GB
2024-04-02 11:09:32,43.524,GB
2024-04-02 11:09:33,43.524,GB
2024-04-02 11:09:34,43.546,GB
2024-04-02 11:09:35,43.59,GB
2024-04-02 11:09:36,43.626,GB
2024-04-02 11:09:38,43.644,GB
2024-04-02 11:09:39,43.657,GB
2024-04-02 11:09:40,43.686,GB
2024-04-02 11:09:41,43.729,GB
2024-04-02 11:09:42,43.716,GB
2024-04-02 11:09:43,43.756,GB
2024-04-02 11:09:44,43.795,GB
2024-04-02 11:09:45,43.858,GB
2024-04-02 11:09:46,43.939,GB
2024-04-02 11:09:47,44.024,GB
2024-04-02 11:09:48,44.069,GB
2024-04-02 11:09:49,44.122,GB
2024-04-02 11:09:51,44.076,GB
2024-04-02 11:09:52,44.129,GB
2024-04-02 11:09:53,43.919,GB
2024-04-02 11:09:54,43.971,GB
2024-04-02 11:09:55,44.037,GB
2024-04-02 11:09:56,44.088,GB
2024-04-02 11:09:57,44.147,GB
2024-04-02 11:09:58,44.207,GB
2024-04-02 11:09:59,44.277,GB
2024-04-02 11:10:00,44.331,GB
2024-04-02 11:10:01,44.387,GB
2024-04-02 11:10:02,44.408,GB
2024-04-02 11:10:04,44.463,GB
2024-04-02 11:10:05,44.474,GB
2024-04-02 11:10:06,44.412,GB
2024-04-02 11:10:07,44.435,GB
2024-04-02 11:10:08,44.45,GB
2024-04-02 11:10:09,44.445,GB
2024-04-02 11:10:10,44.472,GB
2024-04-02 11:10:11,44.502,GB
2024-04-02 11:10:12,44.427,GB
2024-04-02 11:10:13,44.469,GB
2024-04-02 11:10:14,44.527,GB
2024-04-02 11:10:15,44.539,GB
2024-04-02 11:10:17,44.55,GB
2024-04-02 11:10:18,44.555,GB
2024-04-02 11:10:19,44.562,GB
2024-04-02 11:10:20,44.59,GB
2024-04-02 11:10:21,44.619,GB
2024-04-02 11:10:22,44.646,GB
2024-04-02 11:10:23,44.635,GB
2024-04-02 11:10:24,44.639,GB
2024-04-02 11:10:25,44.665,GB
2024-04-02 11:10:26,44.696,GB
2024-04-02 11:10:27,44.592,GB
2024-04-02 11:10:29,44.61,GB
2024-04-02 11:10:30,44.615,GB
2024-04-02 11:10:31,44.619,GB
2024-04-02 11:10:32,44.623,GB
2024-04-02 11:10:33,44.628,GB
2024-04-02 11:10:34,44.639,GB
2024-04-02 11:10:35,44.669,GB
2024-04-02 11:10:36,44.724,GB
2024-04-02 11:10:37,44.679,GB
2024-04-02 11:10:38,44.727,GB
2024-04-02 11:10:39,44.771,GB
2024-04-02 11:10:40,44.817,GB
2024-04-02 11:10:42,44.862,GB
2024-04-02 11:10:43,44.838,GB
2024-04-02 11:10:44,44.887,GB
2024-04-02 11:10:45,44.993,GB
2024-04-02 11:10:46,45.11,GB
2024-04-02 11:10:47,45.219,GB
2024-04-02 11:10:48,45.312,GB
2024-04-02 11:10:49,45.39,GB
2024-04-02 11:10:50,45.456,GB
2024-04-02 11:10:51,45.537,GB
2024-04-02 11:10:52,45.623,GB
2024-04-02 11:10:53,45.713,GB
2024-04-02 11:10:54,45.827,GB
2024-04-02 11:10:56,45.944,GB
2024-04-02 11:10:57,46.056,GB
2024-04-02 11:10:58,46.153,GB
2024-04-02 11:10:59,46.243,GB
2024-04-02 11:11:00,46.331,GB
2024-04-02 11:11:01,46.362,GB
2024-04-02 11:11:02,46.381,GB
2024-04-02 11:11:03,46.479,GB
2024-04-02 11:11:04,46.572,GB
2024-04-02 11:11:05,46.669,GB
2024-04-02 11:11:06,46.758,GB
2024-04-02 11:11:07,46.826,GB
2024-04-02 11:11:09,46.781,GB
2024-04-02 11:11:10,46.833,GB
2024-04-02 11:11:11,46.886,GB
2024-04-02 11:11:12,46.856,GB
2024-04-02 11:11:13,46.901,GB
2024-04-02 11:11:14,46.957,GB
2024-04-02 11:11:15,46.933,GB
2024-04-02 11:11:16,46.962,GB
2024-04-02 11:11:17,47.017,GB
2024-04-02 11:11:18,47.07,GB
2024-04-02 11:11:19,47.12,GB
2024-04-02 11:11:20,47.172,GB
2024-04-02 11:11:22,47.185,GB
2024-04-02 11:11:23,47.126,GB
2024-04-02 11:11:24,47.161,GB
2024-04-02 11:11:25,47.195,GB
2024-04-02 11:11:26,47.229,GB
2024-04-02 11:11:27,47.243,GB
2024-04-02 11:11:28,47.25,GB
2024-04-02 11:11:29,47.239,GB
2024-04-02 11:11:30,47.249,GB
2024-04-02 11:11:31,47.25,GB
2024-04-02 11:11:32,47.193,GB
2024-04-02 11:11:34,47.204,GB
2024-04-02 11:11:35,47.21,GB
2024-04-02 11:11:36,47.218,GB
2024-04-02 11:11:37,47.255,GB
2024-04-02 11:11:38,47.285,GB
2024-04-02 11:11:39,47.315,GB
