id_sector,sector,id_subsector,subsector,id_energy_carrier,energy_carrier,id_end_use,end_use,id_end_use_level2,end_use_level2,year,unit,value
3,GHD & Industry,34,retail_wholesale,13,District heating,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,1,lighting,2019,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,2,ICT,2019,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,3,mechanical_energy,2019,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,4,domestic hot water,4,hot_water,2019,kWh,14232108.53
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,5,process_heating,2019,kWh,12424837.42
3,GHD & Industry,34,retail_wholesale,24,Renewables,3,space heating,6,space_heating,2019,kWh,247077237.5
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,7,process_cooling,2019,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,1,lighting,2020,kWh,7490995412
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,2,ICT,2020,kWh,6531392534
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,3,mechanical_energy,2020,kWh,1601068969
3,GHD & Industry,34,retail_wholesale,1,Electricity,4,domestic hot water,4,hot_water,2020,kWh,219645453.3
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,5,process_heating,2020,kWh,59941840.87
3,GHD & Industry,34,retail_wholesale,1,Electricity,3,space heating,6,space_heating,2020,kWh,1951420931
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,7,process_cooling,2020,kWh,1499306253
3,GHD & Industry,34,retail_wholesale,1,Electricity,2,space cooling,8,space_cooling,2020,kWh,559359093.9
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,4,domestic hot water,4,hot_water,2020,kWh,32812788.8
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,5,process_heating,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,3,space heating,6,space_heating,2020,kWh,10763117647
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,4,domestic hot water,4,hot_water,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,5,process_heating,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,3,space heating,6,space_heating,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,4,domestic hot water,4,hot_water,2020,kWh,650638068.9
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,5,process_heating,2020,kWh,14945881.04
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,3,space heating,6,space_heating,2020,kWh,15466091991
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,4,domestic hot water,4,hot_water,2020,kWh,15495946.13
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,5,process_heating,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,3,space heating,6,space_heating,2020,kWh,69218774.71
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,4,domestic hot water,4,hot_water,2020,kWh,40365001.69
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,5,process_heating,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,3,space heating,6,space_heating,2020,kWh,846245936.7
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,4,domestic hot water,4,hot_water,2020,kWh,15579006.78
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,5,process_heating,2020,kWh,12856194.84
3,GHD & Industry,34,retail_wholesale,24,Renewables,3,space heating,6,space_heating,2020,kWh,252431611.8
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,1,lighting,2021,kWh,7113847137
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,2,ICT,2021,kWh,6202557274
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,3,mechanical_energy,2021,kWh,1520460136
3,GHD & Industry,34,retail_wholesale,1,Electricity,4,domestic hot water,4,hot_water,2021,kWh,208586989.2
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,5,process_heating,2021,kWh,56923955.98
3,GHD & Industry,34,retail_wholesale,1,Electricity,3,space heating,6,space_heating,2021,kWh,1853172969
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,7,process_cooling,2021,kWh,1423820855
3,GHD & Industry,34,retail_wholesale,1,Electricity,2,space cooling,8,space_cooling,2021,kWh,531197106.6
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,1,lighting,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,2,ICT,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,3,mechanical_energy,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,4,domestic hot water,4,hot_water,2021,kWh,28272389.13
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,5,process_heating,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,3,space heating,6,space_heating,2021,kWh,9770983484
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,7,process_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,2,space cooling,8,space_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,1,lighting,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,2,ICT,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,3,mechanical_energy,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,4,domestic hot water,4,hot_water,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,5,process_heating,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,3,space heating,6,space_heating,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,7,process_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,2,space cooling,8,space_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,1,lighting,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,2,ICT,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,3,mechanical_energy,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,4,domestic hot water,4,hot_water,2021,kWh,681037443.9
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,5,process_heating,2021,kWh,15644188.53
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,3,space heating,6,space_heating,2021,kWh,16188704996
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,7,process_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,2,space cooling,8,space_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,1,lighting,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,2,ICT,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,3,mechanical_energy,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,4,domestic hot water,4,hot_water,2021,kWh,15381783.11
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,5,process_heating,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,3,space heating,6,space_heating,2021,kWh,68708820.41
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,7,process_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,2,space cooling,8,space_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,1,lighting,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,2,ICT,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,3,mechanical_energy,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,4,domestic hot water,4,hot_water,2021,kWh,68793680.47
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,5,process_heating,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,3,space heating,6,space_heating,2021,kWh,1442248734
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,7,process_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,2,space cooling,8,space_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,1,lighting,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,2,ICT,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,3,mechanical_energy,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,4,domestic hot water,4,hot_water,2021,kWh,15910526.53
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,5,process_heating,2021,kWh,11804229.28
3,GHD & Industry,34,retail_wholesale,24,Renewables,3,space heating,6,space_heating,2021,kWh,231776249.6
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,7,process_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,2,space cooling,8,space_cooling,2021,kWh,0
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,1,lighting,2022,kWh,6687168811
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,2,ICT,2022,kWh,5809994176
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,3,mechanical_energy,2022,kWh,1424129362
3,GHD & Industry,34,retail_wholesale,1,Electricity,4,domestic hot water,4,hot_water,2022,kWh,194866489.6
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,5,process_heating,2022,kWh,53483919.95
3,GHD & Industry,34,retail_wholesale,1,Electricity,3,space heating,6,space_heating,2022,kWh,1735533922
3,GHD & Industry,34,retail_wholesale,1,Electricity,1,appliance,7,process_cooling,2022,kWh,1345731724
3,GHD & Industry,34,retail_wholesale,1,Electricity,2,space cooling,8,space_cooling,2022,kWh,499488767.8
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,1,lighting,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,2,ICT,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,3,mechanical_energy,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,4,domestic hot water,4,hot_water,2022,kWh,11702798.69
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,5,process_heating,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,3,space heating,6,space_heating,2022,kWh,5197072822
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,1,appliance,7,process_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,2,Light fuel oil,2,space cooling,8,space_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,1,lighting,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,2,ICT,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,3,mechanical_energy,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,4,domestic hot water,4,hot_water,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,5,process_heating,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,3,space heating,6,space_heating,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,1,appliance,7,process_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,3,Hard coal,2,space cooling,8,space_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,1,lighting,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,2,ICT,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,3,mechanical_energy,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,4,domestic hot water,4,hot_water,2022,kWh,626696796.6
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,5,process_heating,2022,kWh,14422573.85
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,3,space heating,6,space_heating,2022,kWh,14857375952
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,1,appliance,7,process_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,6,Natural Gas,2,space cooling,8,space_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,1,lighting,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,2,ICT,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,3,mechanical_energy,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,4,domestic hot water,4,hot_water,2022,kWh,15773239.85
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,5,process_heating,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,3,space heating,6,space_heating,2022,kWh,70290992.9
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,1,appliance,7,process_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,12,Biomass solid,2,space cooling,8,space_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,1,lighting,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,2,ICT,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,3,mechanical_energy,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,4,domestic hot water,4,hot_water,2022,kWh,39719523.72
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,5,process_heating,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,3,space heating,6,space_heating,2022,kWh,834331423.7
3,GHD & Industry,34,retail_wholesale,13,District heating,1,appliance,7,process_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,13,District heating,2,space cooling,8,space_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,1,lighting,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,2,ICT,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,3,mechanical_energy,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,4,domestic hot water,4,hot_water,2022,kWh,17330632.11
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,5,process_heating,2022,kWh,12855604.02
3,GHD & Industry,34,retail_wholesale,24,Renewables,3,space heating,6,space_heating,2022,kWh,249538453.7
3,GHD & Industry,34,retail_wholesale,24,Renewables,1,appliance,7,process_cooling,2022,kWh,0
3,GHD & Industry,34,retail_wholesale,24,Renewables,2,space cooling,8,space_cooling,2022,kWh,0
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,1,lighting,2019,kWh,1540357194
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,2,ICT,2019,kWh,1873508713
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,3,mechanical_energy,2019,kWh,317748219.4
3,GHD & Industry,35,transporting_storage,1,Electricity,4,domestic hot water,4,hot_water,2019,kWh,13297744.6
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,5,process_heating,2019,kWh,406038866.9
3,GHD & Industry,35,transporting_storage,1,Electricity,3,space heating,6,space_heating,2019,kWh,290525079
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,7,process_cooling,2019,kWh,85413202.21
3,GHD & Industry,35,transporting_storage,1,Electricity,2,space cooling,8,space_cooling,2019,kWh,91308631.57
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,1,lighting,2019,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,2,ICT,2019,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,3,mechanical_energy,2019,kWh,1667207195
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,4,domestic hot water,4,hot_water,2019,kWh,1687039.512
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,5,process_heating,2019,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,3,space heating,6,space_heating,2019,kWh,805426496.8
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,7,process_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,1,lighting,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,2,ICT,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,3,mechanical_energy,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,4,domestic hot water,4,hot_water,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,5,process_heating,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,3,space heating,6,space_heating,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,7,process_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,1,lighting,2019,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,2,ICT,2019,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,3,mechanical_energy,2019,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,4,domestic hot water,4,hot_water,2019,kWh,318899965.2
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,5,process_heating,2019,kWh,8558289.275
3,GHD & Industry,35,transporting_storage,6,Natural Gas,3,space heating,6,space_heating,2019,kWh,1966807262
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,7,process_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,1,lighting,2019,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,2,ICT,2019,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,3,mechanical_energy,2019,kWh,48436439.46
3,GHD & Industry,35,transporting_storage,12,Biomass solid,4,domestic hot water,4,hot_water,2019,kWh,2201122.727
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,5,process_heating,2019,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,3,space heating,6,space_heating,2019,kWh,47873820.75
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,7,process_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,13,District heating,1,appliance,1,lighting,2019,kWh,0
3,GHD & Industry,35,transporting_storage,13,District heating,1,appliance,2,ICT,2019,kWh,0
3,GHD & Industry,35,transporting_storage,13,District heating,1,appliance,3,mechanical_energy,2019,kWh,0
3,GHD & Industry,35,transporting_storage,13,District heating,4,domestic hot water,4,hot_water,2019,kWh,47670893.58
3,GHD & Industry,35,transporting_storage,13,District heating,1,appliance,5,process_heating,2019,kWh,50886.26496
3,GHD & Industry,35,transporting_storage,13,District heating,3,space heating,6,space_heating,2019,kWh,519115287.7
3,GHD & Industry,35,transporting_storage,13,District heating,1,appliance,7,process_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,13,District heating,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,24,Renewables,1,appliance,1,lighting,2019,kWh,0
3,GHD & Industry,35,transporting_storage,24,Renewables,1,appliance,2,ICT,2019,kWh,0
3,GHD & Industry,35,transporting_storage,24,Renewables,1,appliance,3,mechanical_energy,2019,kWh,0
3,GHD & Industry,35,transporting_storage,24,Renewables,4,domestic hot water,4,hot_water,2019,kWh,39062538.12
3,GHD & Industry,35,transporting_storage,24,Renewables,1,appliance,5,process_heating,2019,kWh,0
3,GHD & Industry,35,transporting_storage,24,Renewables,3,space heating,6,space_heating,2019,kWh,3005055.084
3,GHD & Industry,35,transporting_storage,24,Renewables,1,appliance,7,process_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,24,Renewables,2,space cooling,8,space_cooling,2019,kWh,0
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,1,lighting,2020,kWh,1194635054
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,2,ICT,2020,kWh,1408463112
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,3,mechanical_energy,2020,kWh,262044501.5
3,GHD & Industry,35,transporting_storage,1,Electricity,4,domestic hot water,4,hot_water,2020,kWh,8555993.821
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,5,process_heating,2020,kWh,372438470.6
3,GHD & Industry,35,transporting_storage,1,Electricity,3,space heating,6,space_heating,2020,kWh,234151767.9
3,GHD & Industry,35,transporting_storage,1,Electricity,1,appliance,7,process_cooling,2020,kWh,55210068.39
3,GHD & Industry,35,transporting_storage,1,Electricity,2,space cooling,8,space_cooling,2020,kWh,68254487.28
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,3,mechanical_energy,2020,kWh,974113261.7
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,4,domestic hot water,4,hot_water,2020,kWh,628094.8155
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,5,process_heating,2020,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,3,space heating,6,space_heating,2020,kWh,1061728312
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,35,transporting_storage,2,Light fuel oil,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,4,domestic hot water,4,hot_water,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,5,process_heating,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,3,space heating,6,space_heating,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,35,transporting_storage,3,Hard coal,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,3,mechanical_energy,2020,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,4,domestic hot water,4,hot_water,2020,kWh,265308370.8
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,5,process_heating,2020,kWh,5737658.338
3,GHD & Industry,35,transporting_storage,6,Natural Gas,3,space heating,6,space_heating,2020,kWh,1203674254
3,GHD & Industry,35,transporting_storage,6,Natural Gas,1,appliance,7,process_cooling,2020,kWh,0
3,GHD & Industry,35,transporting_storage,6,Natural Gas,2,space cooling,8,space_cooling,2020,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,1,lighting,2020,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,2,ICT,2020,kWh,0
3,GHD & Industry,35,transporting_storage,12,Biomass solid,1,appliance,3,mechanical_energy,2020,kWh,17562361.91
