id_scenario,id_region,id_sector,id_subsector,year,id_building_type,id_building_location,heating_system_main_id_heating_technology,heating_system_main_space_heating_energy_carrier_1_id_energy_carrier,building_number
1,906,6,61,2019,2,6,21,6,199.9513382
1,906,6,61,2019,2,6,22,2,124.9695864
1,906,6,61,2019,2,6,23,12,74.98175182
1,906,6,61,2019,2,6,28,12,24.99391727
1,906,6,61,2019,2,6,29,1,24.99391727
1,906,6,61,2019,2,6,43,12,24.99391727
1,906,6,61,2019,2,6,211,1,24.99391727
1,906,6,61,2019,3,1,11,13,4626.114458
1,906,6,61,2019,3,1,21,6,10852.61446
1,906,6,61,2019,3,1,22,2,6351.524096
1,906,6,61,2019,3,1,23,12,2625.626506
1,906,6,61,2019,3,1,24,19,275.0662651
1,906,6,61,2019,3,1,26,6,325.0722892
1,906,6,61,2019,3,1,27,2,175.0421687
1,906,6,61,2019,3,1,28,12,275.0481928
1,906,6,61,2019,3,1,29,1,325.0783133
1,906,6,61,2019,3,1,31,6,1275.301205
1,906,6,61,2019,3,1,32,2,475.1144578
1,906,6,61,2019,3,1,33,1,700.1566265
1,906,6,61,2019,3,1,41,6,375.0903614
1,906,6,61,2019,3,1,42,2,350.0843373
1,906,6,61,2019,3,1,43,12,750.1746988
1,906,6,61,2019,3,1,44,6,475.1084337
1,906,6,61,2019,3,1,45,3,425.1024096
1,906,6,61,2019,3,1,46,1,75.01807229
1,906,6,61,2019,3,1,210,1,325.0783133
1,906,6,61,2019,3,1,211,1,325.0722892
1,906,6,61,2019,3,1,212,1,125.0301205
1,906,6,61,2019,3,2,21,6,100.0240964
1,906,6,61,2019,3,2,22,2,50.01204819
1,906,6,61,2019,3,2,23,12,25.0060241
1,906,6,61,2019,3,2,29,1,25.0060241
1,906,6,61,2019,3,4,11,13,75.01807229
1,906,6,61,2019,3,4,21,6,700.1686747
1,906,6,61,2019,3,4,22,2,450.1084337
1,906,6,61,2019,3,4,23,12,75.01807229
1,906,6,61,2019,3,4,24,19,50.01204819
1,906,6,61,2019,3,4,28,12,25.0060241
1,906,6,61,2019,3,4,31,6,50.01204819
1,906,6,61,2019,3,4,32,2,25.0060241
1,906,6,61,2019,3,4,33,1,25.0060241
1,906,6,61,2019,3,4,41,6,25.0060241
1,906,6,61,2019,3,4,43,12,50.01204819
1,906,6,61,2019,3,4,45,3,75.01807229
1,906,6,61,2019,3,6,21,6,100.0240964
1,906,6,61,2019,3,6,22,2,25.0060241
1,906,6,61,2019,3,6,32,2,25.0060241
1,906,6,61,2019,3,6,211,1,25.0060241
1,906,6,61,2019,4,1,11,13,5174.595128
1,906,6,61,2019,4,1,21,6,15123.80513
1,906,6,61,2019,4,1,22,2,7199.431205
1,906,6,61,2019,4,1,23,12,3374.737327
1,906,6,61,2019,4,1,24,19,274.9782752
1,906,6,61,2019,4,1,26,6,274.9822251
1,906,6,61,2019,4,1,27,2,224.9842001
1,906,6,61,2019,4,1,28,12,199.9842001
1,906,6,61,2019,4,1,29,1,399.9684003
1,906,6,61,2019,4,1,31,6,1074.921001
1,906,6,61,2019,4,1,32,2,399.9703752
1,906,6,61,2019,4,1,33,1,549.9624753
1,906,6,61,2019,4,1,41,6,374.9723502
1,906,6,61,2019,4,1,42,2,324.9743252
1,906,6,61,2019,4,1,43,12,974.9249506
1,906,6,61,2019,4,1,44,6,474.9624753
1,906,6,61,2019,4,1,45,3,524.9585253
1,906,6,61,2019,4,1,46,1,124.9921001
1,906,6,61,2019,4,1,210,1,449.9664253
1,906,6,61,2019,4,1,211,1,349.9802502
1,906,6,61,2019,4,1,212,1,99.99210007
1,906,6,61,2019,4,2,21,6,49.99605003
1,906,6,61,2019,4,2,22,2,24.99802502
1,906,6,61,2019,4,2,23,12,49.99605003
1,906,6,61,2019,4,2,28,12,24.99802502
1,906,6,61,2019,4,2,41,6,24.99802502
1,906,6,61,2019,4,4,11,13,24.99802502
1,906,6,61,2019,4,4,21,6,149.9881501
1,906,6,61,2019,4,4,22,2,74.99407505
1,906,6,61,2019,4,4,23,12,99.99210007
1,906,6,61,2019,4,4,42,2,24.99802502
1,906,6,61,2019,5,1,11,13,1073.87381
1,906,6,61,2019,5,1,21,6,4295.521429
1,906,6,61,2019,5,1,22,2,1848.088095
1,906,6,61,2019,5,1,23,12,1098.847619
1,906,6,61,2019,5,1,24,19,24.97380952
1,906,6,61,2019,5,1,26,6,74.94761905
1,906,6,61,2019,5,1,27,2,124.8690476
1,906,6,61,2019,5,1,28,12,124.8952381
1,906,6,61,2019,5,1,29,1,124.8690476
1,906,6,61,2019,5,1,31,6,574.397619
1,906,6,61,2019,5,1,32,2,199.8166667
1,906,6,61,2019,5,1,33,1,124.8690476
1,906,6,61,2019,5,1,41,6,249.7380952
1,906,6,61,2019,5,1,42,2,74.92142857
1,906,6,61,2019,5,1,43,12,149.8690476
1,906,6,61,2019,5,1,44,6,99.92142857
1,906,6,61,2019,5,1,45,3,149.8428571
1,906,6,61,2019,5,1,46,1,99.8952381
1,906,6,61,2019,5,1,210,1,49.97380952
1,906,6,61,2019,5,1,211,1,74.92142857
1,906,6,61,2019,5,2,21,6,24.97380952
1,906,6,61,2019,5,4,23,12,24.97380952
1,906,6,61,2023,1,1,11,13,13524.44283
1,906,6,61,2023,1,1,21,6,26998.88046
1,906,6,61,2023,1,1,22,2,23399.0343
1,906,6,61,2023,1,1,23,12,11699.52183
1,906,6,61,2023,1,1,24,19,724.970894
1,906,6,61,2023,1,1,25,3,224.9906445
1,906,6,61,2023,1,1,26,6,1474.941788
1,906,6,61,2023,1,1,27,2,2149.912682
1,906,6,61,2023,1,1,28,12,2924.882536
1,906,6,61,2023,1,1,29,1,3974.840956
1,906,6,61,2023,1,1,31,6,4149.829522
1,906,6,61,2023,1,1,32,2,2774.888773
1,906,6,61,2023,1,1,33,1,4749.809771
1,906,6,61,2023,1,1,41,6,1499.942827
1,906,6,61,2023,1,1,42,2,2924.883576
1,906,6,61,2023,1,1,43,12,4724.81185
1,906,6,61,2023,1,1,44,6,4099.841996
1,906,6,61,2023,1,1,45,3,2574.893971
1,906,6,61,2023,1,1,46,1,974.960499
1,906,6,61,2023,1,1,210,1,3024.877339
1,906,6,61,2023,1,1,211,1,2899.887734
1,906,6,61,2023,1,1,212,1,399.9844075
1,906,6,61,2023,1,2,11,13,24.9989605
1,906,6,61,2023,1,2,21,6,774.9677755
1,906,6,61,2023,1,2,22,2,524.9781705
1,906,6,61,2023,1,2,23,12,199.9927235
1,906,6,61,2023,1,2,26,6,49.997921
1,906,6,61,2023,1,2,27,2,99.9968815
1,906,6,61,2023,1,2,28,12,24.9989605
1,906,6,61,2023,1,2,29,1,49.997921
1,906,6,61,2023,1,2,32,2,49.997921
1,906,6,61,2023,1,2,41,6,24.9989605
1,906,6,61,2023,1,2,42,2,99.995842
1,906,6,61,2023,1,2,43,12,49.997921
1,906,6,61,2023,1,2,44,6,49.997921
1,906,6,61,2023,1,2,45,3,25
1,906,6,61,2023,1,2,210,1,49.997921
1,906,6,61,2023,1,2,211,1,24.9989605
1,906,6,61,2023,1,2,212,1,24.9989605
1,906,6,61,2023,1,4,11,13,799.966736
1,906,6,61,2023,1,4,21,6,5199.783784
1,906,6,61,2023,1,4,22,2,4399.818087
1,906,6,61,2023,1,4,23,12,1924.920998
1,906,6,61,2023,1,4,24,19,249.989605
1,906,6,61,2023,1,4,25,3,49.997921
1,906,6,61,2023,1,4,26,6,274.9885655
1,906,6,61,2023,1,4,27,2,274.989605
1,906,6,61,2023,1,4,28,12,349.985447
1,906,6,61,2023,1,4,29,1,824.970894
1,906,6,61,2023,1,4,31,6,374.9844075
1,906,6,61,2023,1,4,32,2,274.989605
1,906,6,61,2023,1,4,33,1,399.983368
1,906,6,61,2023,1,4,41,6,274.9885655
1,906,6,61,2023,1,4,42,2,474.9802495
1,906,6,61,2023,1,4,43,12,649.972973
1,906,6,61,2023,1,4,44,6,549.977131
1,906,6,61,2023,1,4,45,3,549.97921
1,906,6,61,2023,1,4,46,1,24.9989605
1,906,6,61,2023,1,4,210,1,699.9719335
1,906,6,61,2023,1,4,211,1,424.983368
1,906,6,61,2023,1,4,212,1,49.997921
1,906,6,61,2023,1,6,21,6,1399.941788
1,906,6,61,2023,1,6,22,2,774.9677755
1,906,6,61,2023,1,6,23,12,299.9885655
1,906,6,61,2023,1,6,25,3,24.9989605
1,906,6,61,2023,1,6,27,2,24.9989605
1,906,6,61,2023,1,6,28,12,24.9989605
1,906,6,61,2023,1,6,29,1,199.991684
1,906,6,61,2023,1,6,31,6,124.9948025
1,906,6,61,2023,1,6,32,2,49.997921
1,906,6,61,2023,1,6,33,1,74.9968815
1,906,6,61,2023,1,6,41,6,49.997921
1,906,6,61,2023,1,6,42,2,99.995842
1,906,6,61,2023,1,6,43,12,199.991684
1,906,6,61,2023,1,6,44,6,124.9948025
1,906,6,61,2023,1,6,45,3,49.997921
1,906,6,61,2023,1,6,210,1,49.997921
1,906,6,61,2023,1,6,211,1,99.995842
1,906,6,61,2023,1,6,212,1,24.9989605
1,906,6,61,2023,1,7,22,2,49.997921
1,906,6,61,2023,1,7,23,12,49.997921
1,906,6,61,2023,1,7,24,19,24.9989605
1,906,6,61,2023,1,7,27,2,24.9989605
1,906,6,61,2023,1,7,29,1,24.9989605
1,906,6,61,2023,1,7,44,6,49.997921
1,906,6,61,2023,1,7,210,1,24.9989605
1,906,6,61,2023,1,7,211,1,24.9989605
1,906,6,61,2023,2,1,11,13,2449.409976
1,906,6,61,2023,2,1,21,6,4148.990268
1,906,6,61,2023,2,1,22,2,3174.227494
1,906,6,61,2023,2,1,23,12,2024.513382
1,906,6,61,2023,2,1,24,19,174.9574209
1,906,6,61,2023,2,1,25,3,24.99391727
1,906,6,61,2023,2,1,26,6,199.9513382
1,906,6,61,2023,2,1,27,2,124.9695864
1,906,6,61,2023,2,1,28,12,224.9452555
1,906,6,61,2023,2,1,29,1,599.8722628
1,906,6,61,2023,2,1,31,6,499.8783455
1,906,6,61,2023,2,1,32,2,374.9148418
1,906,6,61,2023,2,1,33,1,524.8783455
1,906,6,61,2023,2,1,41,6,299.93309
1,906,6,61,2023,2,1,42,2,224.9452555
1,906,6,61,2023,2,1,43,12,724.8296837
1,906,6,61,2023,2,1,44,6,449.8965937
1,906,6,61,2023,2,1,45,3,599.8600973
1,906,6,61,2023,2,1,46,1,124.9695864
1,906,6,61,2023,2,1,210,1,199.9513382
1,906,6,61,2023,2,1,211,1,399.9026764
1,906,6,61,2023,2,1,212,1,149.9635036
1,906,6,61,2023,2,2,21,6,24.99391727
1,906,6,61,2023,2,2,22,2,49.98783455
1,906,6,61,2023,2,2,23,12,24.99391727
1,906,6,61,2023,2,2,31,6,25
1,906,6,61,2023,2,2,43,12,24.99391727
1,906,6,61,2023,2,4,11,13,24.99391727
1,906,6,61,2023,2,4,21,6,674.8418491
1,906,6,61,2023,2,4,22,2,649.8418491
1,906,6,61,2023,2,4,23,12,299.9270073
1,906,6,61,2023,2,4,24,19,24.99391727
1,906,6,61,2023,2,4,26,6,24.99391727
1,906,6,61,2023,2,4,28,12,24.99391727
1,906,6,61,2023,2,4,29,1,124.9756691
1,906,6,61,2023,2,4,31,6,124.9695864
1,906,6,61,2023,2,4,33,1,24.99391727
1,906,6,61,2023,2,4,42,2,74.98175182
1,906,6,61,2023,2,4,43,12,99.9756691
1,906,6,61,2023,2,4,44,6,124.9756691
1,906,6,61,2023,2,4,45,3,99.9756691
1,906,6,61,2023,2,4,210,1,49.98783455
1,906,6,61,2023,2,4,211,1,74.98175182
1,906,6,61,2023,2,4,212,1,24.99391727
1,906,6,61,2023,2,6,21,6,149.9635036
1,906,6,61,2023,2,6,22,2,124.9695864
1,906,6,61,2023,2,6,23,12,74.98175182
1,906,6,61,2023,2,6,28,12,24.99391727
1,906,6,61,2023,2,6,29,1,24.99391727
1,906,6,61,2023,2,6,32,2,24.99391727
1,906,6,61,2023,2,6,33,1,24.99391727
1,906,6,61,2023,2,6,43,12,24.99391727
1,906,6,61,2023,2,6,211,1,24.99391727
1,906,6,61,2023,3,1,11,13,4201.012048
1,906,6,61,2023,3,1,21,6,9527.295181
1,906,6,61,2023,3,1,22,2,5926.421687
1,906,6,61,2023,3,1,23,12,2525.596386
1,906,6,61,2023,3,1,24,19,300.0722892
1,906,6,61,2023,3,1,26,6,425.0963855
1,906,6,61,2023,3,1,27,2,300.0722892
1,906,6,61,2023,3,1,28,12,300.0542169
1,906,6,61,2023,3,1,29,1,525.126506
1,906,6,61,2023,3,1,31,6,1400.331325
1,906,6,61,2023,3,1,32,2,700.1566265
1,906,6,61,2023,3,1,33,1,825.1807229
1,906,6,61,2023,3,1,41,6,525.126506
1,906,6,61,2023,3,1,42,2,450.1084337
1,906,6,61,2023,3,1,43,12,1025.240964
1,906,6,61,2023,3,1,44,6,750.1746988
1,906,6,61,2023,3,1,45,3,600.1445783
1,906,6,61,2023,3,1,46,1,125.0301205
1,906,6,61,2023,3,1,210,1,475.1144578
1,906,6,61,2023,3,1,211,1,575.126506
1,906,6,61,2023,3,1,212,1,150.0361446
1,906,6,61,2023,3,2,21,6,100.0240964
1,906,6,61,2023,3,2,22,2,50.01204819
1,906,6,61,2023,3,2,23,12,25.0060241
1,906,6,61,2023,3,2,29,1,25.0060241
1,906,6,61,2023,3,4,11,13,75.01807229
1,906,6,61,2023,3,4,21,6,675.1626506
1,906,6,61,2023,3,4,22,2,400.0963855
1,906,6,61,2023,3,4,23,12,50.01204819
1,906,6,61,2023,3,4,24,19,25.0060241
1,906,6,61,2023,3,4,27,2,25.0060241
1,906,6,61,2023,3,4,28,12,25.0060241
1,906,6,61,2023,3,4,31,6,75.01807229
1,906,6,61,2023,3,4,32,2,50.01204819
1,906,6,61,2023,3,4,33,1,50.01204819
1,906,6,61,2023,3,4,41,6,25.0060241
1,906,6,61,2023,3,4,42,2,25.0060241
1,906,6,61,2023,3,4,43,12,50.01204819
1,906,6,61,2023,3,4,45,3,75.01807229
1,906,6,61,2023,3,6,21,6,100.0240964
1,906,6,61,2023,3,6,22,2,25.0060241
1,906,6,61,2023,3,6,32,2,25.0060241
1,906,6,61,2023,3,6,211,1,25.0060241
1,906,6,61,2023,4,1,11,13,4949.612903
1,906,6,61,2023,4,1,21,6,13523.93153
1,906,6,61,2023,4,1,22,2,6574.480579
1,906,6,61,2023,4,1,23,12,3349.739302
1,906,6,61,2023,4,1,24,19,274.9782752
1,906,6,61,2023,4,1,26,6,449.9684003
1,906,6,61,2023,4,1,27,2,299.9802502
1,906,6,61,2023,4,1,28,12,349.9743252
1,906,6,61,2023,4,1,29,1,824.9407505
1,906,6,61,2023,4,1,31,6,1199.913101
1,906,6,61,2023,4,1,32,2,624.9526004
1,906,6,61,2023,4,1,33,1,874.9368005
1,906,6,61,2023,4,1,41,6,549.9585253
1,906,6,61,2023,4,1,42,2,599.9565504
1,906,6,61,2023,4,1,43,12,974.9269256
1,906,6,61,2023,4,1,44,6,724.9466754
1,906,6,61,2023,4,1,45,3,749.9427255
1,906,6,61,2023,4,1,46,1,149.9901251
1,906,6,61,2023,4,1,210,1,649.9526004
1,906,6,61,2023,4,1,211,1,474.9723502
1,906,6,61,2023,4,1,212,1,149.9881501
1,906,6,61,2023,4,2,21,6,49.99605003
1,906,6,61,2023,4,2,22,2,24.99802502
1,906,6,61,2023,4,2,23,12,49.99605003
1,906,6,61,2023,4,2,33,1,24.99802502
1,906,6,61,2023,4,2,41,6,24.99802502
1,906,6,61,2023,4,4,11,13,24.99802502
1,906,6,61,2023,4,4,21,6,149.9881501
1,906,6,61,2023,4,4,22,2,49.99605003
1,906,6,61,2023,4,4,23,12,99.99407505
1,906,6,61,2023,4,4,27,2,24.99802502
1,906,6,61,2023,4,4,32,2,24.99802502
1,906,6,61,2023,4,4,42,2,24.99802502
1,906,6,61,2023,5,1,11,13,973.9785714
1,906,6,61,2023,5,1,21,6,3746.097619
1,906,6,61,2023,5,1,22,2,1648.297619
1,906,6,61,2023,5,1,23,12,1098.847619
1,906,6,61,2023,5,1,24,19,74.92142857
1,906,6,61,2023,5,1,26,6,149.8690476
1,906,6,61,2023,5,1,27,2,149.8428571
1,906,6,61,2023,5,1,28,12,149.8690476
1,906,6,61,2023,5,1,29,1,174.8166667
1,906,6,61,2023,5,1,31,6,699.2928571
1,906,6,61,2023,5,1,32,2,274.7380952
1,906,6,61,2023,5,1,33,1,99.8952381
1,906,6,61,2023,5,1,41,6,299.6857143
1,906,6,61,2023,5,1,42,2,124.8690476
1,906,6,61,2023,5,1,43,12,249.7642857
1,906,6,61,2023,5,1,44,6,149.8690476
1,906,6,61,2023,5,1,45,3,199.7904762
1,906,6,61,2023,5,1,46,1,99.8952381
1,906,6,61,2023,5,1,210,1,124.8952381
1,906,6,61,2023,5,1,211,1,149.8428571
1,906,6,61,2023,5,1,212,1,24.97380952
1,906,6,61,2023,5,2,21,6,24.97380952
1,906,6,61,2023,5,4,23,12,24.97380952
1,907,3,31,2019,7,1,23,12,4
1,907,3,31,2019,7,2,23,12,9
1,907,3,31,2019,7,4,23,12,38
1,907,3,31,2019,7,5,23,12,12
1,907,3,31,2019,7,6,23,12,17
1,907,3,31,2019,7,7,23,12,31
1,907,3,31,2019,13,1,11,13,22.8
1,907,3,31,2019,13,1,21,6,27
1,907,3,31,2019,13,1,22,2,25
1,907,3,31,2019,13,1,23,12,72.8
1,907,3,31,2019,13,1,29,1,59.8
1,907,3,31,2019,13,1,31,6,23.66666667
1,907,3,31,2019,13,1,32,2,31
1,907,3,31,2019,13,1,42,2,20
1,907,3,31,2019,13,1,43,12,25
1,907,3,31,2019,13,1,46,1,20
1,907,3,31,2019,13,1,211,1,37.66666667
1,907,3,31,2019,13,2,21,6,22.8
1,907,3,31,2019,13,2,27,2,23
1,907,3,31,2019,13,2,31,6,58
1,907,3,31,2019,13,2,32,2,23
1,907,3,31,2019,13,2,41,6,31
1,907,3,31,2019,13,2,43,12,19
1,907,3,31,2019,13,2,44,6,44
1,907,3,31,2019,13,2,46,1,26.5
1,907,3,31,2019,13,2,210,1,20
1,907,3,31,2019,13,3,28,12,18
1,907,3,31,2019,13,3,29,1,47.5
1,907,3,31,2019,13,3,32,2,30
1,907,3,31,2019,13,3,43,12,35
1,907,3,31,2019,13,3,44,6,16
1,907,3,31,2019,13,3,210,1,23
1,907,3,31,2019,13,4,21,6,23.66666667
1,907,3,31,2019,13,4,22,2,30
1,907,3,31,2019,13,4,26,6,22.8
1,907,3,31,2019,13,4,31,6,7
1,907,3,31,2019,13,4,33,1,19
1,907,3,31,2019,13,4,43,12,21
1,907,3,31,2019,13,4,44,6,29
1,907,3,31,2019,13,4,211,1,27
1,907,3,31,2019,13,5,23,12,25.4
1,907,3,31,2019,13,7,21,6,101.6
1,907,3,31,2019,13,7,22,2,25.4
1,907,3,31,2019,13,7,23,12,127
1,907,3,31,2019,13,7,28,12,25.4
1,907,3,31,2019,13,7,44,6,50.8
1,907,3,31,2019,13,7,45,3,25.4
1,907,3,31,2023,7,1,23,12,4
1,907,3,31,2023,7,2,23,12,9
1,907,3,31,2023,7,4,23,12,38
1,907,3,31,2023,7,5,23,12,12
1,907,3,31,2023,7,6,23,12,17
1,907,3,31,2023,7,7,23,12,31
1,907,3,31,2023,13,1,11,13,22.8
1,907,3,31,2023,13,1,21,6,27
1,907,3,31,2023,13,1,22,2,25
1,907,3,31,2023,13,1,23,12,72.8
1,907,3,31,2023,13,1,29,1,59.8
1,907,3,31,2023,13,1,31,6,23.66666667
1,907,3,31,2023,13,1,32,2,31
1,907,3,31,2023,13,1,42,2,20
1,907,3,31,2023,13,1,43,12,25
1,907,3,31,2023,13,1,46,1,20
1,907,3,31,2023,13,1,211,1,37.66666667
1,907,3,31,2023,13,2,22,2,22.8
1,907,3,31,2023,13,2,27,2,23
1,907,3,31,2023,13,2,31,6,58
1,907,3,31,2023,13,2,32,2,23
1,907,3,31,2023,13,2,41,6,31
1,907,3,31,2023,13,2,43,12,19
1,907,3,31,2023,13,2,44,6,44
1,907,3,31,2023,13,2,46,1,26.5
1,907,3,31,2023,13,2,210,1,20
1,907,3,31,2023,13,3,28,12,18
1,907,3,31,2023,13,3,29,1,47.5
1,907,3,31,2023,13,3,32,2,30
1,907,3,31,2023,13,3,43,12,35
1,907,3,31,2023,13,3,44,6,16
1,907,3,31,2023,13,3,210,1,23
1,907,3,31,2023,13,4,21,6,23.66666667
1,907,3,31,2023,13,4,22,2,30
1,907,3,31,2023,13,4,26,6,22.8
1,907,3,31,2023,13,4,31,6,7
1,907,3,31,2023,13,4,33,1,19
1,907,3,31,2023,13,4,43,12,21
1,907,3,31,2023,13,4,44,6,29
1,907,3,31,2023,13,4,211,1,27
1,907,3,31,2023,13,5,23,12,25.4
1,907,3,31,2023,13,7,21,6,76.2
1,907,3,31,2023,13,7,22,2,25.4
1,907,3,31,2023,13,7,23,12,101.6
1,907,3,31,2023,13,7,26,6,25.4
1,907,3,31,2023,13,7,28,12,25.4
1,907,3,31,2023,13,7,33,1,25.4
1,907,3,31,2023,13,7,44,6,50.8
1,907,3,31,2023,13,7,45,3,25.4
1,907,3,32,2019,13,1,11,13,1852.642945
1,907,3,32,2019,13,1,21,6,997.4650493
1,907,3,32,2019,13,1,22,2,250.1223093
1,907,3,32,2019,13,1,23,12,1075.659335
1,907,3,32,2019,13,1,24,19,174.74276
1,907,3,32,2019,13,1,26,6,24.94366197
1,907,3,32,2019,13,1,27,2,50.61111111
1,907,3,32,2019,13,1,28,12,199.6801897
1,907,3,32,2019,13,1,29,1,474.9369804
1,907,3,32,2019,13,1,31,6,75.00022717
1,907,3,32,2019,13,1,32,2,174.8207071
1,907,3,32,2019,13,1,33,1,150.76666
1,907,3,32,2019,13,1,41,6,25.14814815
1,907,3,32,2019,13,1,42,2,75.01178451
1,907,3,32,2019,13,1,43,12,25.07843137
1,907,3,32,2019,13,1,44,6,199.2082882
1,907,3,32,2019,13,1,45,3,75.04223048
1,907,3,32,2019,13,1,46,1,25.11111111
1,907,3,32,2019,13,1,210,1,99.9027263
1,907,3,32,2019,13,1,211,1,74.96264856
1,907,3,32,2019,13,1,212,1,24.94366197
1,907,3,32,2019,13,2,11,13,75.24045031
1,907,3,32,2019,13,2,21,6,951.478365
1,907,3,32,2019,13,2,22,2,250.8340203
1,907,3,32,2019,13,2,23,12,876.2424229
1,907,3,32,2019,13,2,24,19,325.2458821
1,907,3,32,2019,13,2,26,6,50.09181012
1,907,3,32,2019,13,2,28,12,24.94366197
1,907,3,32,2019,13,2,29,1,200.2050732
1,907,3,32,2019,13,2,31,6,24.94366197
1,907,3,32,2019,13,2,32,2,49.93439153
1,907,3,32,2019,13,2,33,1,24.96296296
1,907,3,32,2019,13,2,41,6,150.2395392
1,907,3,32,2019,13,2,42,2,124.8087525
1,907,3,32,2019,13,2,43,12,49.89478114
1,907,3,32,2019,13,2,44,6,125.1049405
1,907,3,32,2019,13,2,45,3,25.3125
1,907,3,32,2019,13,2,46,1,50.09181012
1,907,3,32,2019,13,2,210,1,124.9474785
1,907,3,32,2019,13,2,211,1,50.09181012
1,907,3,32,2019,13,2,212,1,50.42540323
1,907,3,32,2019,13,3,11,13,75.02843137
1,907,3,32,2019,13,3,21,6,225.1318175
1,907,3,32,2019,13,3,22,2,100.3319816
1,907,3,32,2019,13,3,23,12,300.7018298
1,907,3,32,2019,13,3,24,19,24.95652174
1,907,3,32,2019,13,3,29,1,49.88152174
1,907,3,32,2019,13,3,31,6,24.925
1,907,3,32,2019,13,3,33,1,75.2451581
1,907,3,32,2019,13,3,41,6,50.04334523
1,907,3,32,2019,13,3,42,2,50.03495311
1,907,3,32,2019,13,3,44,6,50.47474747
1,907,3,32,2019,13,3,210,1,50.00343137
1,907,3,32,2019,13,3,211,1,50.07337526
1,907,3,32,2019,13,4,11,13,150.0820899
1,907,3,32,2019,13,4,21,6,749.858768
1,907,3,32,2019,13,4,22,2,324.7039128
1,907,3,32,2019,13,4,23,12,1525.342405
1,907,3,32,2019,13,4,24,19,525.4993299
1,907,3,32,2019,13,4,26,6,74.85774411
1,907,3,32,2019,13,4,27,2,50.18954248
1,907,3,32,2019,13,4,28,12,50.05477308
1,907,3,32,2019,13,4,29,1,527.5077585
1,907,3,32,2019,13,4,31,6,75.18053608
1,907,3,32,2019,13,4,32,2,100.7854622
1,907,3,32,2019,13,4,33,1,50.04069552
1,907,3,32,2019,13,4,41,6,50.27546296
1,907,3,32,2019,13,4,42,2,25.77777778
1,907,3,32,2019,13,4,43,12,50.03790323
1,907,3,32,2019,13,4,44,6,149.2974979
1,907,3,32,2019,13,4,45,3,99.75196465
1,907,3,32,2019,13,4,46,1,24.975
1,907,3,32,2019,13,4,210,1,122.4775097
1,907,3,32,2019,13,4,211,1,75.35584523
1,907,3,32,2019,13,5,11,13,24.94366197
1,907,3,32,2019,13,5,21,6,302.4635339
1,907,3,32,2019,13,5,22,2,150.0817297
1,907,3,32,2019,13,5,23,12,524.7677911
1,907,3,32,2019,13,5,24,19,225.0262297
1,907,3,32,2019,13,5,26,6,25.77777778
1,907,3,32,2019,13,5,27,2,25.08108108
1,907,3,32,2019,13,5,29,1,276.3528005
1,907,3,32,2019,13,5,31,6,100.7437692
1,907,3,32,2019,13,5,32,2,49.78145161
1,907,3,32,2019,13,5,33,1,72.45
1,907,3,32,2019,13,5,41,6,24.95652174
1,907,3,32,2019,13,5,42,2,25.07843137
1,907,3,32,2019,13,5,43,12,49.85284336
1,907,3,32,2019,13,5,44,6,24.96226415
1,907,3,32,2019,13,5,210,1,22.5
1,907,3,32,2019,13,5,211,1,28
1,907,3,32,2019,13,6,21,6,375.2142055
1,907,3,32,2019,13,6,22,2,100.2202563
1,907,3,32,2019,13,6,23,12,1378.046865
1,907,3,32,2019,13,6,24,19,198.8626683
1,907,3,32,2019,13,6,26,6,24.96296296
1,907,3,32,2019,13,6,28,12,75.48845948
1,907,3,32,2019,13,6,29,1,197.6659546
1,907,3,32,2019,13,6,31,6,50.41002811
1,907,3,32,2019,13,6,32,2,98.90445634
1,907,3,32,2019,13,6,33,1,72.49005372
1,907,3,32,2019,13,6,41,6,150.3145752
1,907,3,32,2019,13,6,42,2,24.80645161
1,907,3,32,2019,13,6,43,12,75.40698159
1,907,3,32,2019,13,6,44,6,125.3131608
1,907,3,32,2019,13,6,45,3,53.11111111
1,907,3,32,2019,13,6,46,1,75.15180663
1,907,3,32,2019,13,6,210,1,25.77777778
1,907,3,32,2019,13,6,211,1,50.09278351
1,907,3,32,2019,13,6,212,1,24.57142857
1,907,3,32,2019,13,7,21,6,901.5712266
1,907,3,32,2019,13,7,22,2,651.2061856
1,907,3,32,2019,13,7,23,12,1777.264951
1,907,3,32,2019,13,7,24,19,150.2783505
1,907,3,32,2019,13,7,26,6,50.09278351
1,907,3,32,2019,13,7,27,2,50.09278351
1,907,3,32,2019,13,7,28,12,75.13917526
1,907,3,32,2019,13,7,29,1,225.4175258
1,907,3,32,2019,13,7,31,6,25.04639175
1,907,3,32,2019,13,7,32,2,50.09278351
1,907,3,32,2019,13,7,33,1,200.371134
1,907,3,32,2019,13,7,41,6,75.13917526
1,907,3,32,2019,13,7,42,2,50.09278351
1,907,3,32,2019,13,7,43,12,125.2319588
1,907,3,32,2019,13,7,44,6,175.3247423
1,907,3,32,2019,13,7,45,3,75.13917526
1,907,3,32,2019,13,7,210,1,100.185567
1,907,3,32,2019,13,7,211,1,125.2319588
1,907,3,32,2019,15,1,11,13,155.047619
1,907,3,32,2019,15,1,21,6,75.25
1,907,3,32,2019,15,1,22,2,50
1,907,3,32,2019,15,1,23,12,26.6
1,907,3,32,2019,15,1,24,19,23.4
1,907,3,32,2019,15,1,28,12,25
1,907,3,32,2019,15,1,31,6,25
1,907,3,32,2019,15,1,32,2,25.5
