id_region,id_sector,id_subsector,id_end_use,id_energy_carrier,unit,year,value
9,3,32,1,12,kWh/person,2018,0
9,3,32,1,12,kWh/person,2019,0
9,3,32,1,12,kWh/person,2020,0
9,3,32,1,12,kWh/person,2021,0
9,3,32,1,12,kWh/person,2022,0
9,3,32,1,12,kWh/person,2023,0
9,3,32,1,12,kWh/person,2024,0
9,3,32,1,12,kWh/person,2025,0
9,3,32,1,12,kWh/person,2026,0
9,3,32,1,12,kWh/person,2027,0
9,3,32,1,12,kWh/person,2028,0
9,3,32,1,12,kWh/person,2029,0
9,3,32,1,12,kWh/person,2030,0
9,3,32,1,12,kWh/person,2031,0
9,3,32,1,12,kWh/person,2032,0
9,3,32,1,12,kWh/person,2033,0
9,3,32,1,12,kWh/person,2034,0
9,3,32,1,12,kWh/person,2035,0
9,3,32,1,12,kWh/person,2036,0
9,3,32,1,12,kWh/person,2037,0
9,3,32,1,12,kWh/person,2038,0
9,3,32,1,12,kWh/person,2039,0
9,3,32,1,12,kWh/person,2040,0
9,3,32,1,12,kWh/person,2041,0
9,3,32,1,12,kWh/person,2042,0
9,3,32,1,12,kWh/person,2043,0
9,3,32,1,12,kWh/person,2044,0
9,3,32,1,12,kWh/person,2045,0
9,3,32,1,12,kWh/person,2046,0
9,3,32,1,12,kWh/person,2047,0
9,3,32,1,12,kWh/person,2048,0
9,3,32,1,12,kWh/person,2049,0
9,3,32,1,12,kWh/person,2050,0
9,3,32,1,13,kWh/person,2010,0
9,3,32,1,13,kWh/person,2011,0
9,3,32,1,13,kWh/person,2012,0
9,3,32,1,13,kWh/person,2013,0
9,3,32,1,13,kWh/person,2014,0
9,3,32,1,13,kWh/person,2015,0
9,3,32,1,13,kWh/person,2016,0
9,3,32,1,13,kWh/person,2017,0
9,3,32,1,13,kWh/person,2018,0
9,3,32,1,13,kWh/person,2019,0
9,3,32,1,13,kWh/person,2020,0
9,3,32,1,13,kWh/person,2021,0
9,3,32,1,13,kWh/person,2022,0
9,3,32,1,13,kWh/person,2023,0
9,3,32,1,13,kWh/person,2024,0
9,3,32,1,13,kWh/person,2025,0
9,3,32,1,13,kWh/person,2026,0
9,3,32,1,13,kWh/person,2027,0
9,3,32,1,13,kWh/person,2028,0
9,3,32,1,13,kWh/person,2029,0
9,3,32,1,13,kWh/person,2030,0
9,3,32,1,13,kWh/person,2031,0
9,3,32,1,13,kWh/person,2032,0
9,3,32,1,13,kWh/person,2033,0
9,3,32,1,13,kWh/person,2034,0
9,3,32,1,13,kWh/person,2035,0
9,3,32,1,13,kWh/person,2036,0
9,3,32,1,13,kWh/person,2037,0
9,3,32,1,13,kWh/person,2038,0
9,3,32,1,13,kWh/person,2039,0
9,3,32,1,13,kWh/person,2040,0
9,3,32,1,13,kWh/person,2041,0
9,3,32,1,13,kWh/person,2042,0
9,3,32,1,13,kWh/person,2043,0
9,3,32,1,13,kWh/person,2044,0
9,3,32,1,13,kWh/person,2045,0
9,3,32,1,13,kWh/person,2046,0
9,3,32,1,13,kWh/person,2047,0
9,3,32,1,13,kWh/person,2048,0
9,3,32,1,13,kWh/person,2049,0
9,3,32,1,13,kWh/person,2050,0
9,3,32,1,14,kWh/person,2010,0
9,3,32,1,14,kWh/person,2011,0
9,3,32,1,14,kWh/person,2012,0
9,3,32,1,14,kWh/person,2013,0
9,3,32,1,14,kWh/person,2014,0
9,3,32,1,14,kWh/person,2015,0
9,3,32,1,14,kWh/person,2016,0
9,3,32,1,14,kWh/person,2017,0
9,3,32,1,14,kWh/person,2018,0
9,3,32,1,14,kWh/person,2019,0
9,3,32,1,14,kWh/person,2020,0
9,3,32,1,14,kWh/person,2021,0
9,3,32,1,14,kWh/person,2022,0
9,3,32,1,14,kWh/person,2023,0
9,3,32,1,14,kWh/person,2024,0
9,3,32,1,14,kWh/person,2025,0
9,3,32,1,14,kWh/person,2026,0
9,3,32,1,14,kWh/person,2027,0
9,3,32,1,14,kWh/person,2028,0
9,3,32,1,14,kWh/person,2029,0
9,3,32,1,14,kWh/person,2030,0
9,3,32,1,14,kWh/person,2031,0
9,3,32,1,14,kWh/person,2032,0
9,3,32,1,14,kWh/person,2033,0
9,3,32,1,14,kWh/person,2034,0
9,3,32,1,14,kWh/person,2035,0
9,3,32,1,14,kWh/person,2036,0
9,3,32,1,14,kWh/person,2037,0
9,3,32,1,14,kWh/person,2038,0
9,3,32,1,14,kWh/person,2039,0
9,3,32,1,14,kWh/person,2040,0
9,3,32,1,14,kWh/person,2041,0
9,3,32,1,14,kWh/person,2042,0
9,3,32,1,14,kWh/person,2043,0
9,3,32,1,14,kWh/person,2044,0
9,3,32,1,14,kWh/person,2045,0
9,3,32,1,14,kWh/person,2046,0
9,3,32,1,14,kWh/person,2047,0
9,3,32,1,14,kWh/person,2048,0
9,3,32,1,14,kWh/person,2049,0
9,3,32,1,14,kWh/person,2050,0
9,3,33,1,1,kWh/person,2010,2254.667519
9,3,33,1,1,kWh/person,2011,2225.564677
9,3,33,1,1,kWh/person,2012,2196.385593
9,3,33,1,1,kWh/person,2013,2167.709889
9,3,33,1,1,kWh/person,2014,2138.732582
9,3,33,1,1,kWh/person,2015,2110.212406
9,3,33,1,1,kWh/person,2016,2081.820636
9,3,33,1,1,kWh/person,2017,2052.930711
9,3,33,1,1,kWh/person,2018,2023.87672
9,3,33,1,1,kWh/person,2019,1994.865945
9,3,33,1,1,kWh/person,2020,1810.612635
9,3,33,1,1,kWh/person,2021,1730.004681
9,3,33,1,1,kWh/person,2022,1649.902386
9,3,33,1,1,kWh/person,2023,1562.105485
9,3,33,1,1,kWh/person,2024,1480.640393
9,3,33,1,1,kWh/person,2025,1392.643956
9,3,33,1,1,kWh/person,2026,1326.539944
9,3,33,1,1,kWh/person,2027,1301.60166
9,3,33,1,1,kWh/person,2028,1270.671673
9,3,33,1,1,kWh/person,2029,1257.472944
9,3,33,1,1,kWh/person,2030,1243.79527
9,3,33,1,1,kWh/person,2031,1241.409252
9,3,33,1,1,kWh/person,2032,1239.192638
9,3,33,1,1,kWh/person,2033,1237.068244
9,3,33,1,1,kWh/person,2034,1237.110918
9,3,33,1,1,kWh/person,2035,1237.589379
9,3,33,1,1,kWh/person,2036,1233.824698
9,3,33,1,1,kWh/person,2037,1216.788117
9,3,33,1,1,kWh/person,2038,1187.847468
9,3,33,1,1,kWh/person,2039,1170.464693
9,3,33,1,1,kWh/person,2040,1155.128619
9,3,33,1,1,kWh/person,2041,1133.292835
9,3,33,1,1,kWh/person,2042,1120.667157
9,3,33,1,1,kWh/person,2043,1116.157141
9,3,33,1,1,kWh/person,2044,1112.189114
9,3,33,1,1,kWh/person,2045,1112.083592
9,3,33,1,1,kWh/person,2046,1108.714499
9,3,33,1,1,kWh/person,2047,1101.815385
9,3,33,1,1,kWh/person,2048,1105.500774
9,3,33,1,1,kWh/person,2049,1104.233586
9,3,33,1,1,kWh/person,2050,1104.096031
9,3,33,1,2,kWh/person,2010,1156.580633
9,3,33,1,2,kWh/person,2011,1150.550487
9,3,33,1,2,kWh/person,2012,1144.48207
9,3,33,1,2,kWh/person,2013,1138.678947
9,3,33,1,2,kWh/person,2014,1132.721357
9,3,33,1,2,kWh/person,2015,1127.010714
9,3,33,1,2,kWh/person,2016,1121.376343
9,3,33,1,2,kWh/person,2017,1115.479916
9,3,33,1,2,kWh/person,2018,1109.497716
9,3,33,1,2,kWh/person,2019,1103.54214
9,3,33,1,2,kWh/person,2020,1086.049428
9,3,33,1,2,kWh/person,2021,1077.777448
9,3,33,1,2,kWh/person,2022,1069.677667
9,3,33,1,2,kWh/person,2023,1063.149974
9,3,33,1,2,kWh/person,2024,1055.949284
9,3,33,1,2,kWh/person,2025,1048.89556
9,3,33,1,2,kWh/person,2026,1042.649739
9,3,33,1,2,kWh/person,2027,1036.347058
9,3,33,1,2,kWh/person,2028,1031.665306
9,3,33,1,2,kWh/person,2029,1026.431129
9,3,33,1,2,kWh/person,2030,1021.267021
9,3,33,1,2,kWh/person,2031,1012.268336
9,3,33,1,2,kWh/person,2032,1007.531469
9,3,33,1,2,kWh/person,2033,1002.730645
9,3,33,1,2,kWh/person,2034,998.6865114
9,3,33,1,2,kWh/person,2035,993.9314295
9,3,33,1,2,kWh/person,2036,989.1308636
9,3,33,1,2,kWh/person,2037,984.6490424
9,3,33,1,2,kWh/person,2038,980.2841055
9,3,33,1,2,kWh/person,2039,976.4700373
9,3,33,1,2,kWh/person,2040,972.3494375
9,3,33,1,2,kWh/person,2041,967.5433853
9,3,33,1,2,kWh/person,2042,958.7435524
9,3,33,1,2,kWh/person,2043,954.2169897
9,3,33,1,2,kWh/person,2044,949.7659867
9,3,33,1,2,kWh/person,2045,946.0091831
9,3,33,1,2,kWh/person,2046,941.4359708
9,3,33,1,2,kWh/person,2047,936.5765339
9,3,33,1,2,kWh/person,2048,937.3313325
9,3,33,1,2,kWh/person,2049,932.7112406
9,3,33,1,2,kWh/person,2050,929.073312
9,3,33,1,6,kWh/person,2010,2.323980361
9,3,33,1,6,kWh/person,2011,2.311749726
9,3,33,1,6,kWh/person,2012,2.29944218
9,3,33,1,6,kWh/person,2013,2.287667613
9,3,33,1,6,kWh/person,2014,2.275582666
9,3,33,1,6,kWh/person,2015,2.263993761
9,3,33,1,6,kWh/person,2016,2.252557981
9,3,33,1,6,kWh/person,2017,2.240595721
9,3,33,1,6,kWh/person,2018,2.228461132
9,3,33,1,6,kWh/person,2019,2.216379984
9,3,33,1,6,kWh/person,2020,2.182228999
9,3,33,1,6,kWh/person,2021,2.162502194
9,3,33,1,6,kWh/person,2022,2.147575728
9,3,33,1,6,kWh/person,2023,2.126766522
9,3,33,1,6,kWh/person,2024,2.110248519
9,3,33,1,6,kWh/person,2025,2.100950501
9,3,33,1,6,kWh/person,2026,2.091190271
9,3,33,1,6,kWh/person,2027,2.081210579
9,3,33,1,6,kWh/person,2028,2.067828812
9,3,33,1,6,kWh/person,2029,2.059080114
9,3,33,1,6,kWh/person,2030,2.049751856
9,3,33,1,6,kWh/person,2031,2.032106304
9,3,33,1,6,kWh/person,2032,2.020817084
9,3,33,1,6,kWh/person,2033,2.011967676
9,3,33,1,6,kWh/person,2034,1.999020388
9,3,33,1,6,kWh/person,2035,1.9881241
9,3,33,1,6,kWh/person,2036,1.981880185
9,3,33,1,6,kWh/person,2037,1.974905397
9,3,33,1,6,kWh/person,2038,1.968236461
9,3,33,1,6,kWh/person,2039,1.957318801
9,3,33,1,6,kWh/person,2040,1.950582875
9,3,33,1,6,kWh/person,2041,1.941929376
9,3,33,1,6,kWh/person,2042,1.924671343
9,3,33,1,6,kWh/person,2043,1.91378939
9,3,33,1,6,kWh/person,2044,1.905663431
9,3,33,1,6,kWh/person,2045,1.893267892
9,3,33,1,6,kWh/person,2046,1.88272941
9,3,33,1,6,kWh/person,2047,1.876402344
9,3,33,1,6,kWh/person,2048,1.879943557
9,3,33,1,6,kWh/person,2049,1.872785778
9,3,33,1,6,kWh/person,2050,1.862193685
9,3,33,1,8,kWh/person,2010,0
9,3,33,1,8,kWh/person,2011,0
9,3,33,1,8,kWh/person,2012,0
9,3,33,1,8,kWh/person,2013,0
9,3,33,1,8,kWh/person,2014,0
9,3,33,1,8,kWh/person,2015,0
9,3,33,1,8,kWh/person,2016,0
9,3,33,1,8,kWh/person,2017,0
9,3,33,1,8,kWh/person,2018,0
9,3,33,1,8,kWh/person,2019,0
9,3,33,1,8,kWh/person,2020,0
9,3,33,1,8,kWh/person,2021,0
9,3,33,1,8,kWh/person,2022,0
9,3,33,1,8,kWh/person,2023,0
9,3,33,1,8,kWh/person,2024,0
9,3,33,1,8,kWh/person,2025,0
9,3,33,1,8,kWh/person,2026,0
9,3,33,1,8,kWh/person,2027,0
9,3,33,1,8,kWh/person,2028,0
9,3,33,1,8,kWh/person,2029,0
9,3,33,1,8,kWh/person,2030,0
9,3,33,1,8,kWh/person,2031,0
9,3,33,1,8,kWh/person,2032,0
9,3,33,1,8,kWh/person,2033,0
9,3,33,1,8,kWh/person,2034,0
9,3,33,1,8,kWh/person,2035,0
9,3,33,1,8,kWh/person,2036,0
9,3,33,1,8,kWh/person,2037,0
9,3,33,1,8,kWh/person,2038,0
9,3,33,1,8,kWh/person,2039,0
9,3,33,1,8,kWh/person,2040,0
9,3,33,1,8,kWh/person,2041,0
9,3,33,1,8,kWh/person,2042,0
9,3,33,1,8,kWh/person,2043,0
9,3,33,1,8,kWh/person,2044,0
9,3,33,1,8,kWh/person,2045,0
9,3,33,1,8,kWh/person,2046,0
9,3,33,1,8,kWh/person,2047,0
9,3,33,1,8,kWh/person,2048,0
9,3,33,1,8,kWh/person,2049,0
9,3,33,1,8,kWh/person,2050,0
9,3,33,1,12,kWh/person,2010,0
9,3,33,1,12,kWh/person,2011,0
9,3,33,1,12,kWh/person,2012,0
9,3,33,1,12,kWh/person,2013,0
9,3,33,1,12,kWh/person,2014,0
9,3,33,1,12,kWh/person,2015,0
9,3,33,1,12,kWh/person,2016,0
9,3,33,1,12,kWh/person,2017,0
9,3,33,1,12,kWh/person,2018,0
9,3,33,1,12,kWh/person,2019,0
9,3,33,1,12,kWh/person,2020,0
9,3,33,1,12,kWh/person,2021,0
9,3,33,1,12,kWh/person,2022,0
9,3,33,1,12,kWh/person,2023,0
9,3,33,1,12,kWh/person,2024,0
9,3,33,1,12,kWh/person,2025,0
9,3,33,1,12,kWh/person,2026,0
9,3,33,1,12,kWh/person,2027,0
9,3,33,1,12,kWh/person,2028,0
9,3,33,1,12,kWh/person,2029,0
9,3,33,1,12,kWh/person,2030,0
9,3,33,1,12,kWh/person,2031,0
9,3,33,1,12,kWh/person,2032,0
9,3,33,1,12,kWh/person,2033,0
9,3,33,1,12,kWh/person,2034,0
9,3,33,1,12,kWh/person,2035,0
9,3,33,1,12,kWh/person,2036,0
9,3,33,1,12,kWh/person,2037,0
9,3,33,1,12,kWh/person,2038,0
9,3,33,1,12,kWh/person,2039,0
9,3,33,1,12,kWh/person,2040,0
9,3,33,1,12,kWh/person,2041,0
9,3,33,1,12,kWh/person,2042,0
9,3,33,1,12,kWh/person,2043,0
9,3,33,1,12,kWh/person,2044,0
9,3,33,1,12,kWh/person,2045,0
9,3,33,1,12,kWh/person,2046,0
9,3,33,1,12,kWh/person,2047,0
9,3,33,1,12,kWh/person,2048,0
9,3,33,1,12,kWh/person,2049,0
9,3,33,1,12,kWh/person,2050,0
9,3,33,1,13,kWh/person,2010,0
9,3,33,1,13,kWh/person,2011,0
9,3,33,1,13,kWh/person,2012,0
9,3,33,1,13,kWh/person,2013,0
9,3,33,1,13,kWh/person,2014,0
9,3,33,1,13,kWh/person,2015,0
9,3,33,1,13,kWh/person,2016,0
9,3,33,1,13,kWh/person,2017,0
9,3,33,1,13,kWh/person,2018,0
9,3,33,1,13,kWh/person,2019,0
9,3,33,1,13,kWh/person,2020,0
9,3,33,1,13,kWh/person,2021,0
9,3,33,1,13,kWh/person,2022,0
9,3,33,1,13,kWh/person,2023,0
9,3,33,1,13,kWh/person,2024,0
9,3,33,1,13,kWh/person,2025,0
9,3,33,1,13,kWh/person,2026,0
9,3,33,1,13,kWh/person,2027,0
9,3,33,1,13,kWh/person,2028,0
9,3,33,1,13,kWh/person,2029,0
9,3,33,1,13,kWh/person,2030,0
9,3,33,1,13,kWh/person,2031,0
9,3,33,1,13,kWh/person,2032,0
9,3,33,1,13,kWh/person,2033,0
9,3,33,1,13,kWh/person,2034,0
9,3,33,1,13,kWh/person,2035,0
9,3,33,1,13,kWh/person,2036,0
9,3,33,1,13,kWh/person,2037,0
9,3,33,1,13,kWh/person,2038,0
9,3,33,1,13,kWh/person,2039,0
9,3,33,1,13,kWh/person,2040,0
9,3,33,1,13,kWh/person,2041,0
9,3,33,1,13,kWh/person,2042,0
9,3,33,1,13,kWh/person,2043,0
9,3,33,1,13,kWh/person,2044,0
9,3,33,1,13,kWh/person,2045,0
9,3,33,1,13,kWh/person,2046,0
9,3,33,1,13,kWh/person,2047,0
9,3,33,1,13,kWh/person,2048,0
9,3,33,1,13,kWh/person,2049,0
9,3,33,1,13,kWh/person,2050,0
9,3,33,1,14,kWh/person,2010,1.473513815
9,3,33,1,14,kWh/person,2011,1.465865241
9,3,33,1,14,kWh/person,2012,1.458167913
9,3,33,1,14,kWh/person,2013,1.450808603
9,3,33,1,14,kWh/person,2014,1.4432525
9,3,33,1,14,kWh/person,2015,1.43601106
9,3,33,1,14,kWh/person,2016,1.428866833
9,3,33,1,14,kWh/person,2017,1.421388715
9,3,33,1,14,kWh/person,2018,1.413801313
9,3,33,1,14,kWh/person,2019,1.406247847
9,3,33,1,14,kWh/person,2020,1.385755457
9,3,33,1,14,kWh/person,2021,1.376552558
9,3,33,1,14,kWh/person,2022,1.362946256
9,3,33,1,14,kWh/person,2023,1.355599284
9,3,33,1,14,kWh/person,2024,1.349257298
9,3,33,1,14,kWh/person,2025,1.338852367
9,3,33,1,14,kWh/person,2026,1.329231893
9,3,33,1,14,kWh/person,2027,1.322774238
9,3,33,1,14,kWh/person,2028,1.316075296
9,3,33,1,14,kWh/person,2029,1.307638006
9,3,33,1,14,kWh/person,2030,1.301889869
9,3,33,1,14,kWh/person,2031,1.291425838
9,3,33,1,14,kWh/person,2032,1.286159343
9,3,33,1,14,kWh/person,2033,1.278068095
9,3,33,1,14,kWh/person,2034,1.273525522
9,3,33,1,14,kWh/person,2035,1.269335216
9,3,33,1,14,kWh/person,2036,1.262235736
9,3,33,1,14,kWh/person,2037,1.25530996
9,3,33,1,14,kWh/person,2038,1.250965209
9,3,33,1,14,kWh/person,2039,1.245503568
9,3,33,1,14,kWh/person,2040,1.238708695
9,3,33,1,14,kWh/person,2041,1.233362209
9,3,33,1,14,kWh/person,2042,1.223155853
9,3,33,1,14,kWh/person,2043,1.218161107
9,3,33,1,14,kWh/person,2044,1.210506963
9,3,33,1,14,kWh/person,2045,1.206333756
9,3,33,1,14,kWh/person,2046,1.202385494
9,3,33,1,14,kWh/person,2047,1.195205634
9,3,33,1,14,kWh/person,2048,1.194949175
9,3,33,1,14,kWh/person,2049,1.190292416
9,3,33,1,14,kWh/person,2050,1.185048936
9,3,34,1,1,kWh/person,2010,4705.74225
9,3,34,1,1,kWh/person,2011,4646.89447
9,3,34,1,1,kWh/person,2012,4586.766223
9,3,34,1,1,kWh/person,2013,4527.600095
9,3,34,1,1,kWh/person,2014,4467.819591
9,3,34,1,1,kWh/person,2015,4409.172596
9,3,34,1,1,kWh/person,2016,4349.599707
9,3,34,1,1,kWh/person,2017,4290.591011
9,3,34,1,1,kWh/person,2018,4231.088
9,3,34,1,1,kWh/person,2019,4171.218676
9,3,34,1,1,kWh/person,2020,3796.237808
9,3,34,1,1,kWh/person,2021,3623.936958
9,3,34,1,1,kWh/person,2022,3470.570345
9,3,34,1,1,kWh/person,2023,3296.573801
9,3,34,1,1,kWh/person,2024,3138.58864
9,3,34,1,1,kWh/person,2025,2967.465574
9,3,34,1,1,kWh/person,2026,2821.701317
9,3,34,1,1,kWh/person,2027,2753.334166
9,3,34,1,1,kWh/person,2028,2693.187219
9,3,34,1,1,kWh/person,2029,2656.598021
9,3,34,1,1,kWh/person,2030,2619.872983
9,3,34,1,1,kWh/person,2031,2606.302324
9,3,34,1,1,kWh/person,2032,2597.523542
9,3,34,1,1,kWh/person,2033,2592.222727
9,3,34,1,1,kWh/person,2034,2582.880624
9,3,34,1,1,kWh/person,2035,2577.535085
9,3,34,1,1,kWh/person,2036,2572.342881
9,3,34,1,1,kWh/person,2037,2532.064183
9,3,34,1,1,kWh/person,2038,2485.81954
9,3,34,1,1,kWh/person,2039,2452.440843
9,3,34,1,1,kWh/person,2040,2419.871211
9,3,34,1,1,kWh/person,2041,2377.635539
9,3,34,1,1,kWh/person,2042,2348.378873
9,3,34,1,1,kWh/person,2043,2334.705725
9,3,34,1,1,kWh/person,2044,2334.322554
9,3,34,1,1,kWh/person,2045,2333.0431
9,3,34,1,1,kWh/person,2046,2330.508085
9,3,34,1,1,kWh/person,2047,2330.13649
9,3,34,1,1,kWh/person,2048,2344.071914
9,3,34,1,1,kWh/person,2049,2341.205623
9,3,34,1,1,kWh/person,2050,2336.747898
9,3,34,1,2,kWh/person,2010,0
9,3,34,1,2,kWh/person,2011,0
9,3,34,1,2,kWh/person,2012,0
9,3,34,1,2,kWh/person,2013,0
9,3,34,1,2,kWh/person,2014,0
9,3,34,1,2,kWh/person,2015,0
9,3,34,1,2,kWh/person,2016,0
9,3,34,1,2,kWh/person,2017,0
9,3,34,1,2,kWh/person,2018,0
9,3,34,1,2,kWh/person,2019,0
9,3,34,1,2,kWh/person,2020,0
9,3,34,1,2,kWh/person,2021,0
9,3,34,1,2,kWh/person,2022,0
9,3,34,1,2,kWh/person,2023,0
9,3,34,1,2,kWh/person,2024,0
9,3,34,1,2,kWh/person,2025,0
9,3,34,1,2,kWh/person,2026,0
9,3,34,1,2,kWh/person,2027,0
9,3,34,1,2,kWh/person,2028,0
9,3,34,1,2,kWh/person,2029,0
9,3,34,1,2,kWh/person,2030,0
9,3,34,1,2,kWh/person,2031,0
9,3,34,1,2,kWh/person,2032,0
9,3,34,1,2,kWh/person,2033,0
9,3,34,1,2,kWh/person,2034,0
9,3,34,1,2,kWh/person,2035,0
9,3,34,1,2,kWh/person,2036,0
9,3,34,1,2,kWh/person,2037,0
9,3,34,1,2,kWh/person,2038,0
9,3,34,1,2,kWh/person,2039,0
9,3,34,1,2,kWh/person,2040,0
9,3,34,1,2,kWh/person,2041,0
9,3,34,1,2,kWh/person,2042,0
9,3,34,1,2,kWh/person,2043,0
9,3,34,1,2,kWh/person,2044,0
9,3,34,1,2,kWh/person,2045,0
9,3,34,1,2,kWh/person,2046,0
9,3,34,1,2,kWh/person,2047,0
9,3,34,1,2,kWh/person,2048,0
9,3,34,1,2,kWh/person,2049,0
9,3,34,1,2,kWh/person,2050,0
9,3,34,1,6,kWh/person,2010,1.981556295
9,3,34,1,6,kWh/person,2011,1.940937775
9,3,34,1,6,kWh/person,2012,1.899773716
9,3,34,1,6,kWh/person,2013,1.858998096
9,3,34,1,6,kWh/person,2014,1.817958512
9,3,34,1,6,kWh/person,2015,1.77736596
9,3,34,1,6,kWh/person,2016,1.736384632
9,3,34,1,6,kWh/person,2017,1.695613725
9,3,34,1,6,kWh/person,2018,1.654631763
9,3,34,1,6,kWh/person,2019,1.613493778
9,3,34,1,6,kWh/person,2020,1.607102831
9,3,34,1,6,kWh/person,2021,1.439111982
9,3,34,1,6,kWh/person,2022,1.42772362
9,3,34,1,6,kWh/person,2023,1.428584429
9,3,34,1,6,kWh/person,2024,1.423999207
9,3,34,1,6,kWh/person,2025,1.357546504
9,3,34,1,6,kWh/person,2026,1.279841273
9,3,34,1,6,kWh/person,2027,1.268767538
9,3,34,1,6,kWh/person,2028,1.201913986
9,3,34,1,6,kWh/person,2029,1.192173439
9,3,34,1,6,kWh/person,2030,1.054456319
9,3,34,1,6,kWh/person,2031,1.048777966
9,3,34,1,6,kWh/person,2032,0.852658403
9,3,34,1,6,kWh/person,2033,0.785625941
9,3,34,1,6,kWh/person,2034,0.784445478
9,3,34,1,6,kWh/person,2035,0.721960475
9,3,34,1,6,kWh/person,2036,0.720825952
9,3,34,1,6,kWh/person,2037,0.655936446
9,3,34,1,6,kWh/person,2038,0.648177889
9,3,34,1,6,kWh/person,2039,0.647395268
9,3,34,1,6,kWh/person,2040,0.58303308
9,3,34,1,6,kWh/person,2041,0.575431574
9,3,34,1,6,kWh/person,2042,0.516110408
9,3,34,1,6,kWh/person,2043,0.453777745
9,3,34,1,6,kWh/person,2044,0.449145859
9,3,34,1,6,kWh/person,2045,0.448484927
9,3,34,1,6,kWh/person,2046,0.447324677
9,3,34,1,6,kWh/person,2047,0.446831359
9,3,34,1,6,kWh/person,2048,0.391734962
9,3,34,1,6,kWh/person,2049,0.33100284
9,3,34,1,6,kWh/person,2050,0.330707904
9,3,34,1,8,kWh/person,2010,0
9,3,34,1,8,kWh/person,2011,0
9,3,34,1,8,kWh/person,2012,0
9,3,34,1,8,kWh/person,2013,0
9,3,34,1,8,kWh/person,2014,0
9,3,34,1,8,kWh/person,2015,0
9,3,34,1,8,kWh/person,2016,0
9,3,34,1,8,kWh/person,2017,0
9,3,34,1,8,kWh/person,2018,0
9,3,34,1,8,kWh/person,2019,0
9,3,34,1,8,kWh/person,2020,0
9,3,34,1,8,kWh/person,2021,0
9,3,34,1,8,kWh/person,2022,0
9,3,34,1,8,kWh/person,2023,0
9,3,34,1,8,kWh/person,2024,0
9,3,34,1,8,kWh/person,2025,0
9,3,34,1,8,kWh/person,2026,0
9,3,34,1,8,kWh/person,2027,0
9,3,34,1,8,kWh/person,2028,0
9,3,34,1,8,kWh/person,2029,0
9,3,34,1,8,kWh/person,2030,0
9,3,34,1,8,kWh/person,2031,0
9,3,34,1,8,kWh/person,2032,0
9,3,34,1,8,kWh/person,2033,0
9,3,34,1,8,kWh/person,2034,0
9,3,34,1,8,kWh/person,2035,0
9,3,34,1,8,kWh/person,2036,0
9,3,34,1,8,kWh/person,2037,0
9,3,34,1,8,kWh/person,2038,0
9,3,34,1,8,kWh/person,2039,0
9,3,34,1,8,kWh/person,2040,0
9,3,34,1,8,kWh/person,2041,0
9,3,34,1,8,kWh/person,2042,0
9,3,34,1,8,kWh/person,2043,0
9,3,34,1,8,kWh/person,2044,0
9,3,34,1,8,kWh/person,2045,0
9,3,34,1,8,kWh/person,2046,0
9,3,34,1,8,kWh/person,2047,0
9,3,34,1,8,kWh/person,2048,0
9,3,34,1,8,kWh/person,2049,0
9,3,34,1,8,kWh/person,2050,0
9,3,34,1,12,kWh/person,2010,0
9,3,34,1,12,kWh/person,2011,0
9,3,34,1,12,kWh/person,2012,0
9,3,34,1,12,kWh/person,2013,0
9,3,34,1,12,kWh/person,2014,0
9,3,34,1,12,kWh/person,2015,0
9,3,34,1,12,kWh/person,2016,0
9,3,34,1,12,kWh/person,2017,0
9,3,34,1,12,kWh/person,2018,0
9,3,34,1,12,kWh/person,2019,0
9,3,34,1,12,kWh/person,2020,0
9,3,34,1,12,kWh/person,2021,0
9,3,34,1,12,kWh/person,2022,0
9,3,34,1,12,kWh/person,2023,0
9,3,34,1,12,kWh/person,2024,0
9,3,34,1,12,kWh/person,2025,0
9,3,34,1,12,kWh/person,2026,0
9,3,34,1,12,kWh/person,2027,0
9,3,34,1,12,kWh/person,2028,0
9,3,34,1,12,kWh/person,2029,0
9,3,34,1,12,kWh/person,2030,0
9,3,34,1,12,kWh/person,2031,0
9,3,34,1,12,kWh/person,2032,0
9,3,34,1,12,kWh/person,2033,0
9,3,34,1,12,kWh/person,2034,0
9,3,34,1,12,kWh/person,2035,0
9,3,34,1,12,kWh/person,2036,0
9,3,34,1,12,kWh/person,2037,0
9,3,34,1,12,kWh/person,2038,0
9,3,34,1,12,kWh/person,2039,0
9,3,34,1,12,kWh/person,2040,0
9,3,34,1,12,kWh/person,2041,0
9,3,34,1,12,kWh/person,2042,0
9,3,34,1,12,kWh/person,2043,0
9,3,34,1,12,kWh/person,2044,0
9,3,34,1,12,kWh/person,2045,0
9,3,34,1,12,kWh/person,2046,0
9,3,34,1,12,kWh/person,2047,0
9,3,34,1,12,kWh/person,2048,0
9,3,34,1,12,kWh/person,2049,0
9,3,34,1,12,kWh/person,2050,0
9,3,34,1,13,kWh/person,2010,0
9,3,34,1,13,kWh/person,2011,0
9,3,34,1,13,kWh/person,2012,0
9,3,34,1,13,kWh/person,2013,0
9,3,34,1,13,kWh/person,2014,0
9,3,34,1,13,kWh/person,2015,0
9,3,34,1,13,kWh/person,2016,0
9,3,34,1,13,kWh/person,2017,0
9,3,34,1,13,kWh/person,2018,0
9,3,34,1,13,kWh/person,2019,0
9,3,34,1,13,kWh/person,2020,0
